title,rent_price,area_room_num,floor,ogrzewanie,flat_condition,available_from,deposit,advertiser_type,additional_information,location,latitude,longitude,approximate_coordinates,year_of_construction,elevator,building_type,security,equipment,utilities,safeguards,announcement_date,adv_description,link
"Przytulna kawalerka na Bielanach, Czechowa 2","2 900 zł
/miesiąc","26m²
1 pokój
tylko dla niepalących",6/10,miejskie,do zamieszkania,2025-01-01,2 000 zł,prywatny,"garaż/miejsce parkingowe
tylko dla niepalących
pom. użytkowe","ul. Antoniego Czechowa, Wawrzyszew, Bielany, Warszawa, mazowieckie",52.281164,20.928759,False,,tak,blok,,"lodówka
meble
piekarnik
kuchenka
telewizor
pralka",internet,drzwi / okna antywłamaniowe,"('Aktualizacja: 2.01.2025\nDodano: 2.01.2025\nID: 66274144\nZgłoś',)","Do wynajęcia przytulna kawalerka o powierzchni 26 m², usytuowana na 6. piętrze w budynku z windą, położona w wyjątkowo atrakcyjnej lokalizacji na Bielanach, przy Stawach Brustmana.
Lokalizacja
• 100 m do linii tramwajowej z bezpośrednim dojazdem do centrum miasta.
• 10 minut spacerem do stacji metra, co zapewnia świetną komunikację z każdą częścią Warszawy.
• W okolicy znajduje się pełna infrastruktura: sklepy, restauracje, siłownie, a także tereny zielone idealne na spacery i aktywny wypoczynek.
Mieszkanie
Kawalerka jest kompaktowa i funkcjonalna, idealna dla singla lub pary. Znajduje się na wysokim piętrze, co zapewnia spokój i dostęp do naturalnego światła.
Serdecznie zapraszam do kontaktu i umówienia się na oglądanie mieszkania! To idealne miejsce dla osób ceniących wygodę, świetne połączenia komunikacyjne i bliskość natury.",https://www.otodom.pl/pl/oferta/przytulna-kawalerka-na-bielanach-czechowa-2-ID4u4WO
Kawalerka | Metro | Idealne dla 1/ 2 osób | 24m2,"3 150 zł
/miesiąc
+ Czynsz 150 zł","24m²
Wynajmę również studentom
1 pokój",1/4,miejskie,do zamieszkania,,3 150 zł,biuro nieruchomości,ogródek,"ul. Rakowiecka, Stary Mokotów, Mokotów, Warszawa, mazowieckie",52.209606,21.019948,False,,nie,kamienica,,"zmywarka
lodówka
meble
piekarnik
kuchenka
pralka",,,"('Aktualizacja: 2.01.2025\nDodano: 2.01.2025\nID: 66273999\nZgłoś',)","[WERSJA POLSKA]
Od już! 24 metrowe mieszkanie na Starym Mokotowie na pierwszym piętrze kamienicy. Na podwórku jest cicho i zielono. Teren ogrodzony. Na Patio są miejsca do przechowywania rowerów dla mieszkańców.
Położenie mieszkania u zbiegu Rakowiecka z Puławska daje szybkie rozwiązania komunikacyjne:
- 10 min to jest ok.600 metrów od wejścia do metra - stacja Pole Mokotowskie;
- ok 100 metrów od przystanków tramwajowych do Śródmieścia;
- ok 50 metrów od przystanków autobusowych.

Restauracje, sklepy, apteka, kawiarnie, zielarnia, piekarnie, banki w zasięgu 100 metrów.
Mieszkanie wysokie 2,8 m wykończone nowymi materiałami i umeblowane meblami, gotowe do wprowadzenia się. 
Mieszkanie składa się z :
- Kuchni – zaopatrzonej we wszystkie niezbędne sprzęty 
- Sypialni z rozkładaną sofa i wbudowaną szafą 
- Łazienki 
W łazience wanna/prysznic, pralka. Kuchnia z piekarnikiem. W mieszkaniu jest jasno i przytulnie.
Wyposażenie AGD - pralka / lodówka / zamrażarka /, czajnik, piekarnik, płyta ceramiczna. 
Cena najmu w kwocie 3150 zł. plus opłata co miesięczną administracyjna 150 zł
Rachunki za wodę zimna i ciepła, koszt podgrzewu, odpady, gaz i energię elektryczną płaci Najemca według zużycia.
Zachęcamy do skontaktowania się z nami; chętnie udostępnimy wideo z apartamentu!
[ENGLISH VERSION]
  From now on! 24 sqm flat in Stary Mokotow on the second floor of the building. The courtyard is quiet and green. The area is fenced. On the Patio there are places to store bicycles for residents.
  Location of the flat at the intersection of Rakowiecka and Pulawska gives fast transport solutions :
- 10 min is about 600 meters from the entrance to the metro - Pole Mokotowskie station;
- ok 100 meters from tram stops to Downtown;
- about 50 metres from bus stops.
Restaurants, shops, pharmacy, cafes, herbarium, bakeries, banks within 100 meters.
Flat high 2.8 m finished with new materials and furnished with furniture, ready to move in. 
  The flat consists of :
-Separate kitchen - equipped with all necessary appliances 
- Bedroom with sofa-bed and built-in wardrobe 
- Bathroom with bathtub, shower, washing machine. 
  The flat is bright and cosy.
  Home appliances - washing machine / fridge / freezer /, kettle, oven, ceramic hob. 
  Costs:
- Rent price in the amount of 3150 zł.
- Monthly administrative fee 150 zł.
  Bills for cold and hot water, the cost of heating, waste, gas and electricity are paid by the Tenant according to consumption.
Feel free to contact us; we will be happy to provide a video of the flat!",https://www.otodom.pl/pl/oferta/kawalerka-metro-idealne-dla-1-2-osob-24m2-ID4u4Tt
Do wynajęcia kawalerka 24 m2 w pobliżu stacji PKP,"2 100 zł
/miesiąc","24m²
1 pokój",1/1,gazowe,do zamieszkania,,2 000 zł,prywatny,garaż/miejsce parkingowe,"ul. Niecała, Mory, Ożarów Mazowiecki, warszawski zachodni, mazowieckie",52.216,20.86966,False,,nie,dom wolnostojący,,"lodówka
meble
kuchenka
pralka",internet,,"('Aktualizacja: 29.12.2024\nDodano: 29.12.2024\nID: 66266893\nZgłoś',)","Do wynajęcia Kawalerka na granicy Bemowa i Ursusa  w pełni umeblowana  24 m2 w nowo wybudowanym budynku z miejscami parkingowymi. Dojazd do centrum 16 minut (przystanek PKP Warszawa Gołąbki 250 m), przystanki ZTM linii 194 i 197. Zjazd z obwodnicy S8 - Warszawa Zachód około 800 m. Centrum handlowe 1200 m, Oxygen Fitness & Wellness Club - 1150 m, flyspot - 700m. Opłaty: czynsz 2100 zł za miesiąc + opłaty licznikowe: prąd, woda ciepła i zimna), kaucja 2000 zł. Lokalizacja Warszawa Mory ul. Niecała. Zapraszam do oglądania, tel Skontaktuj się.",https://www.otodom.pl/pl/oferta/do-wynajecia-kawalerka-24-m2-w-poblizu-stacji-pkp-ID4u32R
Do Wynajęcia Kawalerka W Ząbkach K. W-Wy,"2 100 zł
/miesiąc
+ Czynsz 285 zł","30m²
1 pokój",2/4,miejskie,do zamieszkania,2024-12-29,0,biuro nieruchomości,"balkon
garaż/miejsce parkingowe","ul. Mikołaja Kopernika, Ząbki, wołomiński, mazowieckie",52.28047,21.12823,False,2011,tak,blok,"teren zamknięty
monitoring / ochrona",,"internet
telewizja kablowa",domofon / wideofon,"('Aktualizacja: 29.12.2024\nDodano: 29.12.2024\nID: 66266747\nZgłoś',)","Oferta aktualna. Dostępne od 02 stycznia 2025 roku lub do uzgodnienia.
Do wynajęcia przestronna, nowocześnie urządzona kawalerka o powierzchni 28,38 m2, zlokalizowana w podwarszawskich Ząbkach. Lokal usytuowany na 2 z 4 piętrze budynku z 2011 roku z windą. Osiedle ogrodzone i strzeżone położone w kameralnej i spokojnej okolicy z dostępem do infrastruktury komunikacyjnej i społecznej. Klatki schodowe oraz części wspólne zadbane i czyste.
Kawalerka typu studio: duży pokój połączony z aneksem kuchennym, łazienka z kabiną prysznicową, przedpokój. Z salonu wyjście na balkon.
Mieszkanie wyposażone jak na zdjęciach, w kuchni lodówko-zamrażarka, piekarnik, płyta indukcyjna, zaś w łazience -pralka. Duża szafa w pokoju.
Doskonała lokalizacja. W pobliżu sklepy, szkoła. przedszkole, przychodnia, bank oraz inne elementy infrastruktury społecznej.
Mieszkanie świetnie usytuowane komunikacyjnie; w bliskiej odległości linie autobusowe, dojazd do metra linii M2 zajmuje ok. 20 min (przystanek Kondratowicza).
Dodatkowe informacje:
- czynsz administracyjny opłaca Właściciel,
- Najemca ponosi koszty zużycia mediów: energia elektryczna, woda ciepła i zimna, centralne ogrzewanie, opłata za wywóz śmieci ok. 350 zł/os., lub 400 zł/2osoby miesięcznie. 
- opcjonalnie (nieobowiązkowo) miejsce postojowe w garażu podziemnym, płatne dodatkowo 250 zł/mc,
- wymagana 1 miesięczna kaucja,
- umowa najmu okazjonalnego na minimum 12 miesięcy.
Zapraszam na prezentację.",https://www.otodom.pl/pl/oferta/do-wynajecia-kawalerka-w-zabkach-k-w-wy-ID4u30w
Wynajmę mieszkanie na Mokotowie,"3 400 zł
/miesiąc","39m²
Wynajmę również studentom
2 pokoje",parter/4,miejskie,do zamieszkania,2025-01-02,5 000 zł,prywatny,"piwnica
oddzielna kuchnia","Wierzbno, Mokotów, Warszawa, mazowieckie",52.19832,21.01715,True,1954,nie,kamienica,monitoring / ochrona,"zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka",telewizja kablowa,"drzwi / okna antywłamaniowe
domofon / wideofon","('Aktualizacja: 2.01.2025\nDodano: 2.01.2025\nID: 66275724\nZgłoś',)","Wynajmę mieszkanie Warszawa mokotów ul.Wiktorska 86 o powierzchni 39m², pokój z kuchnią na parterze. Mieszkanie jest po generalnym remoncie, nie było jeszcze zamieszkałe. Jest w pełni wyposażone, blisko do stacji metra Racławicka ok. 5 min. Bardzo cicha i przyjemna okolica. Kontakt tylko telefoniczny Skontaktuj się .",https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-na-mokotowie-ID4u5li
"2 Pokoje, Widok Na Centrum, Metro Marymont","2 500 zł
/miesiąc
+ Czynsz 550 zł","28m²
2 pokoje",6/7,miejskie,do zamieszkania,2025-01-01,3 000 zł,biuro nieruchomości,balkon,"ul. Hanki Czaki, Stary Żoliborz, Żoliborz, Warszawa, mazowieckie",52.27097,20.97464,False,2006,tak,apartamentowiec,teren zamknięty,"meble
lodówka
pralka","telefon
internet
telewizja kablowa","drzwi / okna antywłamaniowe
domofon / wideofon","('Aktualizacja: 2.01.2025\nDodano: 2.01.2025\nID: 66273183\nZgłoś',)","Mieszkanie 2-pokoje, blisko metra Marymont z pięknym widokiem na centrum.

LOKALIZACJA:
Mieszkanie znajduje się w inwestycji ""Stary Żoliborz"" z 2006r. położonej u zbiegu ul. Słowackiego i ul. Popiełuszki. W sąsiedztwie znajduje się Akademia Pożarnicza. W pobliskiej okolicy znajduje się:
3 min - stacja metra Marymont
3 min - przystanek tramwajowy - linie 1,3,4,6,15,17,18
2 min - żabka i stokrotka
4 min - Hala Marymoncka
4 min - Park Sady Żoliborskie
5 min - Park Kaskada
10 min plac Wilsona

MIESZKANIE:
W pełni umeblowane, odświerzone mieszknie skłądające się z:
- salon z aneksem kuchennym z wydzieloną częścia na garderobę i schowek,
- sypialnia (podwójne łóżko, nowy materac)
- łazienka z wanną i prysznicem
- dyży balkon

cena: 2500 zł/msc
czynsz: 550 zł/msc (w tym zalicznki na wodę) + prąd wedłóg zużycia
kaucja: 3000 zł

Zapraszam 
Przemysław Daćko
Skontaktuj się",https://www.otodom.pl/pl/oferta/2-pokoje-widok-na-centrum-metro-marymont-ID4u4Gj
Dwa pokoje na warszawskim Kole 53 m2,"3 200 zł
/miesiąc
+ Czynsz 880 zł","53m²
2 pokoje",3/3,miejskie,do zamieszkania,,3 200 zł,prywatny,"piwnica
oddzielna kuchnia
pom. użytkowe","ul. Krzywe Koło, Koło, Wola, Warszawa, mazowieckie",52.24535,20.949005,False,1956,nie,kamienica,,"zmywarka
lodówka
meble
piekarnik
kuchenka
pralka",internet,"drzwi / okna antywłamaniowe
domofon / wideofon","('Aktualizacja: 2.01.2025\nDodano: 2.01.2025\nID: 66274068\nZgłoś',)","Dwa pokoje na warszawskim Kole. Razem 53 m2, ale wydaje się więcej, oba pokoje dość duże, oddzielna kuchnia, łazienka i schowek oraz przestronny przedsionek. Blok z lat 50tych, stara drewniana podłoga, w wyposażeniu pralka, zmywarka i lodówka. Dużo przestrzeni do przechowywania rzeczy. 

Mieszkanie właśnie przeszło remont, wcześniej mieszkałam tu ja z synkiem i żyło nam się cudownie. Wymieniona jest cała instalacja elektryczna, ściany są świeżo odmalowane i odrestaurowana podłoga z lat 50tych. Super okolica, cicho, drzewa za oknem, super sąsiedzi. W piwnicy mamy rowerownię i świetlicę. Obok jest lasek na Kole i park Moczydło oraz perełki architektoniczne osiedla zaprojektowanego przez Szymona i Helenę Syrkusów.

Bardziej przyziemnie, zaraz pod blokiem jest Biedronka.

Do metra Księcia Janusza można dojść w 7 minut, tramwaje 20, 23, 24 oraz autobusy 197, 201 i 184 tuż obok.

Przyjazne zwierzakom:)

Cena 3200 plus czynsz ok 880 zł oraz prąd i gaz (mi wychodziło ok 150 zł za dwa miesiące)
Kaucja w wyskości jednego wynajmu.
Zapraszam do oglądania
(na zdjęciach jeszcze trochę narzędzi i materiałów z remontu, ale oczywiście będą sprzątnięte:)",https://www.otodom.pl/pl/oferta/dwa-pokoje-na-warszawskim-kole-53-m2-ID4u4UA
Mieszkanie 60m2 z dużym tarasem ul. Skłodowskiej,"3 800 zł
/miesiąc
+ Czynsz 1 000 zł","60m²
3 pokoje
tylko dla niepalących",3/3,kotłownia,do zamieszkania,2025-02-01,6 000 zł,prywatny,"balkon
ogródek
taras
garaż/miejsce parkingowe
tylko dla niepalących","ul. Marii Skłodowskiej-Curie, Pruszków, pruszkowski, mazowieckie",52.181995,20.828433,False,2009,nie,blok,"teren zamknięty
monitoring / ochrona","zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka","telewizja kablowa
internet","drzwi / okna antywłamaniowe
rolety antywłamaniowe","('Aktualizacja: 2.01.2025\nDodano: 2.01.2025\nID: 66273552\nZgłoś',)","Wynajmę bezpośrednio przestronne mieszkanie z dużym tarasem w pełni umeblowane na cichym zamkniętym osiedlu z własnym placem zabaw. 
Teren dookoła budynku jest ogrodzony oraz stale monitorowany.
Miejsce dobrze skomunikowane z Warszawą: ok. 800m do stacji SKM i PKP, a dla zmotoryzowanych dobre połączenie we wszystkich kierunkach dzięki bliskiej odległości trasa szybkiego ruchu.
Do centrum Warszawy można dojechać w zaledwie 20 minut.
Mieszkanie po remoncie, do wprowadzenia od 01.02.2025r.
- blisko przedszkole, szkoła podstawowa, szkoła ponadpodstawowa
- park z tężnią oraz nowym eko placem zabaw
- sklepy spożywcze (Biedronka, Auchan, Żabki)
- piekarnia
- restauracje (Ebi sushi, Dwa Bażanty, Pizzeria 105, cukiernia Jancewicz)
- fitness klub Zdrofit
- nowe ścieżki rowerowe
- apteki
- przychodnie medyczne.
Do mieszkania przynależy miejsce parkingowe w garażu podziemnym (do wynajęcia - płatne dodatkowo 200 zł).

Usytuowanie mieszkania zapewnia ciszę, spokój i intymność, znajduje się na 3 (ostatnim) piętrze. Mieszkanie bardzo widne, rolety zamontowane są w każdym oknie. 

Wyposażone w niezbędne do wygodnego mieszkania wysokiej jakości sprzęty i urządzenia: 40 cali smart TV, meble kuchenne wykonane na zamówienie, w kuchni sprzęty AGD - Bosch w zabudowie: lodówka, zmywarka, płyta indukcyjna zainstalowana w wyspie a nad nią wydajny okap, piekarnik dwustrefowy .
* W łazience natrysk, deszczownica, umywalka nablatowa, pralka.
* W przedpokoju, sypialni i pokoju pojemne szafy wykonane na wymiar.
* W sypialni znajduje się duże wygodne łóżko 160x200cm wraz dużą szafą wykonywaną pod wymiar.
* W środkowym pokoju łóżko piętrowe plus biurko wraz fotelem.
* W salonie rozkładany narożnik z funkcją spania i 2 pojemnikami, stół z krzesłami, telewizor z szafką.
* Na tarasie zestaw wypoczynkowy plus liczne nasadzenia w drewnianych donicach.

Cena wynajmu: 3800 zł / miesiąc 
+ opcjonalne wynajęcie miejsca parkingowego na parkingu podziemnym + 200 zł
+ czynsz administracyjny 1000 zł (w czynsz wliczona jest zaliczka na ogrzewanie, ciepłą i zimną wodę oraz wywóz śmieci opłaty)
+ zaliczka za prąd zgodnie z comiesięcznym zużyciem 
+ Kaucja zwrotna w wysokości 6000zł.

Mieszkanie dostępne od 01.02.2025 r. dla osób niepalących, bez zwierząt.
Wynajem okazjonalny.
Mieszkanie do wynajęcia na okres co najmniej jednego roku.
Zainteresowanych zapraszam do kontaktu",https://www.otodom.pl/pl/oferta/mieszkanie-60m2-z-duzym-tarasem-ul-sklodowskiej-ID4u4Mg
"Apartament Premium, ul. Tolkiena, Mokotów","4 800 zł
/miesiąc
+ Czynsz 700 zł","51m²
2 pokoje",7/7,miejskie,do zamieszkania,2025-01-02,6 000 zł,biuro nieruchomości,"balkon
garaż/miejsce parkingowe","Tolkiena, Służewiec, Mokotów, Warszawa, mazowieckie",52.187177,20.990552,False,2016,tak,apartamentowiec,"teren zamknięty
monitoring / ochrona","zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka
klimatyzacja","telewizja kablowa
internet
telefon","drzwi / okna antywłamaniowe
domofon / wideofon","('Aktualizacja: 2.01.2025\nDodano: 2.01.2025\nID: 66273368\nZgłoś',)","Wyjątkowy apartament położony na ostatnim piętrze w prestiżowej inwestycji Nowy Mokotów. To idealne miejsce dla osób ceniących wygodę, komfort oraz szybki dostęp do wszelkich udogodnień, jakie oferuje Warszawa, a także dogodnych połączeń komunikacji miejskiej.
Charakterystyka apartamentu:
Powierzchnia apartamentu: 51 m².
Klimatyzacja zapewniająca komfort w upalne dni.
Przemyślany układ przestrzeni z aneksem kuchennym połączonym z salonem.
Dwa tarasy:
Jeden o powierzchni 8 m², idealny na relaksujące wieczory.
Drugi o powierzchni 6 m², doskonały do przyjmowania gości z pięknym, panoramicznym widokiem.
Sypialnia, która gwarantuje przytulną i komfortową przestrzeń do odpoczynku.
Łazienka wyposażona w nowoczesny prysznic, zapewniająca funkcjonalność i wygodę.
Przestronny hall wejściowy, który spaja wszystkie pomieszczenia w harmonijną całość.
Dodatkowe atuty:
Do apartamentu przynależy miejsce parkingowe w strzeżonym garażu podziemnym, zapewniające bezpieczeństwo Twojego pojazdu.
Apartament znajduje się w jednej z najbardziej poszukiwanych lokalizacji – Mokotów, słynącej z prestiżowych inwestycji, licznych restauracji, kawiarni oraz bliskości terenów zielonych.
Jeśli szukasz wyjątkowego miejsca do życia, które oferuje wygodę, przestronność i nowoczesne udogodnienia, ten apartament spełni Twoje oczekiwania. Zapraszam na prezentację w dogodnym dla Ciebie terminie!
Cena i warunki wynajmu:
czynsz najmu 4900,00 zł,
czynsz admin. 700,00 zł,
miejsce postojowe w garażu podziemnym 300,00 zł 
English version:

A unique apartment located on the top floor of the prestigious Nowy Mokotów investment. It is an ideal place for people who value convenience, comfort and quick access to all the amenities that Warsaw has to offer, as well as convenient public transport connections.
Characteristics of the apartment:
- Area of the apartment: 51 m².
- Air conditioning ensuring comfort on hot days.
- A well-thought-out layout of the space with a kitchenette connected to the living room.
- Two terraces: one with an area of 8 m², ideal for relaxing evenings, the other with an area of 6 m², perfect for receiving guests with a beautiful, panoramic view.
- A bedroom that guarantees a cozy and comfortable space to relax.
- A bathroom equipped with a modern shower, ensuring functionality and comfort.
- A spacious entrance hall that unites all the rooms into a harmonious whole.
Additional advantages:
The apartment includes a parking space in a guarded underground garage, ensuring the safety of your vehicle.
The apartment is located in one of the most sought-after locations - Mokotów, famous for its prestigious investments, numerous restaurants, cafes and proximity to green areas.
If you are looking for a unique place to live that offers comfort, spaciousness and modern amenities, this apartment will meet your expectations.
I invite you to the presentation at a time convenient for you!
Price and rental conditions:
rental fee PLN 4900.00,
administrative fee PLN 700.00,
parking space in the underground garage PLN 300.00
Please contact me for detailed information.
_
Czy wiesz, że możemy przygotować dla Ciebie prezentację on-line nieruchomości? Skontaktuj się z naszym Agentem i zapytaj o szczegóły.

Pomimo, iż Doradcy Metrohouse przykładają szczególną staranność do rzetelnego prezentowania informacji o nieruchomości, nie zawsze jest możliwa weryfikacja wszystkich danych przekazanych od osób trzecich. Niniejsza prezentacja oferty nie jest ofertą w rozumieniu Kodeksu Cywilnego i ma charakter wyłącznie informacyjny.",https://www.otodom.pl/pl/oferta/apartament-premium-ul-tolkiena-mokotow-ID4u4Ji
Studio | Ścisłe Centrum | Umeblowane | Od Zaraz,"3 950 zł
/miesiąc
+ Czynsz 0 zł/mc","38m²
1 pokój",3/5,miejskie,,,0,biuro nieruchomości,,"ul. Świętokrzyska, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",52.23643,21.01301,False,1957,tak,kamienica,,meble,,domofon / wideofon,"('Aktualizacja: 2.01.2025\nDodano: 2.01.2025\nID: 66274215\nZgłoś',)","JASNE I W PEŁNI WSPOSAŻONE MIESZKANIE W SAMYM CENTRUM MIASTA

Lokalizacja w samym centrum Warszawy | U zbiegu ulic Świętokrzyskiej i Mazowieckiej | Umeblowane | Dostępne od zaraz

*****

ROZKŁAD POMIESZCZEŃ I STANDARD:

* Jasny, nowoczesny salon z TV, stołem jadalnianym,
* przestronna i w pełni wyposażona kuchnia,
* sypialnia,
* łazienka z prysznicem,
* przedpokój z dużą, zabudowaną szafą.

Doskonała lokalizacja - ścisłe centrum.
Po generalnym remoncie.
Piękny widok.


LOKALIZACJA:

Doskonała lokalizacja oferuje dostęp do pełnej oferty kulturalnej, restauracyjnej i towarzyskiej Warszawy. Komunikacyjnie jest to najlepszy punkt - tuż obok stacja metra Świętokrzyska, tramwaje, autobusy, Dworzec Centralny oraz CH Złote Tarasy.


INFORMACJE DODATKOWE:

* Wymagana kaucja.
* Czynsz administracyjny wliczony w cenę.
* Do ceny najmu należy doliczyć opłaty za prąd.
* Dostępne od zaraz.


Serdecznie polecam!

——————————————

KONTAKT:

Anna Romanowska Skontaktuj się

Przedstawiona wyżej oferta nie jest ofertą handlową w rozumieniu przepisów prawa, lecz ma charakter informacyjny. Partners International dokłada starań, aby treści przedstawione w naszych ofertach były aktualne i rzetelne. Dane dotyczące ofert uzyskano na podstawie oświadczeń wynajmujących.

Jako agencja nieruchomości pobieramy wynagrodzenie w formie prowizji.

——————————————

CONTACT:

Anna Romanowska Skontaktuj się

The above information is not a commercial offer for the purposes of the law, but is informative. All data relating to the real estate was obtained on the basis of statements of the Landlords.

As a real estate agency we charge a commission.

——————————————

BRIGHT AND FULLY FURNISHED APARTMENT IN THE CITY CENTER

Location in the very center of Warsaw | At the corner of Świętokrzyska and Mazowiecka streets | Furnished | Available immediately

*****

LAYOUT AND STANDARD:

* Bright, modern living room with TV, dining table,
* Spacious and fully equipped kitchen,
* bedroom,
* bathroom with shower,
* hallway with a large built-in closet.

Excellent location - the very center.
After general renovation.
Beautiful view.


LOCATION:

Excellent location offers access to the full cultural, restaurant and social offer of Warsaw. Transport-wise it is the best point - right next to Świętokrzyska metro station, streetcars, buses, Central Station and CH Złote Tarasy.


ADDITIONAL INFORMATION:

* Deposit required.
* Administrative rent included in the price.
* Electricity charges should be added to the rental price.
* Available from now.


Highly recommended!",https://www.otodom.pl/pl/oferta/studio-scisle-centrum-umeblowane-od-zaraz-ID4u4VX
