title,rent_price,area_room_num,floor,ogrzewanie,flat_condition,available_from,deposit,advertiser_type,additional_information,location,latitude,longitude,approximate_coordinates,year_of_construction,elevator,building_type,security,equipment,utilities,safeguards,announcement_date,adv_description,link
Browary Warszawskie | BEZ PROWIZJI OD ZARAZ,"6 000 zł
/miesiąc
+ Czynsz 600 zł","40m²
2 pokoje",10,,,,10 000 zł,biuro nieruchomości,"balkon
garaż/miejsce parkingowe","ul. Krochmalna, Mirów, Wola, Warszawa, mazowieckie",52.236645,20.992064,False,,tak,apartamentowiec,"teren zamknięty
monitoring / ochrona","zmywarka
lodówka
meble
piekarnik
pralka
klimatyzacja",,domofon / wideofon,"(None,)","Ми говоримо на мовах PL / UKR / ENG / RU .
Ми надаємо допомогу на всіх етапах.
Oferujemy komfortowe, słoneczne mieszkanie na 10 piętrze, na terenie modnej inwestycji Browary Warszawskie. Mieszkanie składa się z salonu z kuchnią, sypialni, łazienki oraz 2 okien z balkonami francuskimi od strony południowej. Dostęp słońca do mieszkania nie jest zasłonięty przez inne bloki .

Mieszkanie w pełni urządzone, w wysokim standardzie z klimatyzacją centralną.

W bloku znajduje się ochrona. Na terenie osiedla zamknięte patio dla mieszkańców .

Na terenie browarów znajdują się liczne restauracje, bary i lokale usługowe jak siłownia itp.

Możliwość dodatkowo wynajęcia miejsca postojowego w garażu podziemnym wraz z miejscem na rower.( dodatkowo płatne 400 zł m-c )

Cena wynajmu nie zawiera opłat eksploatacyjnych oraz czynszu.

Minimalny okres wynajmu to 12 miesięcy.

Mieszkanie świeżo po odmalowaniu.
Zapraszamy do kontaktu.",https://www.otodom.pl/pl/oferta/browary-warszawskie-bez-prowizji-od-zaraz-ID4uIyU
"Piękne, słoneczne mieszkanie w Mennicy Residence","5 000 zł
/miesiąc
+ Czynsz 980 zł","34m²
2 pokoje",6/14,miejskie,do zamieszkania,,6 000 zł,biuro nieruchomości,garaż/miejsce parkingowe,"ul. Waliców, Mirów, Wola, Warszawa, mazowieckie",52.235524,20.992164,False,2019,tak,apartamentowiec,monitoring / ochrona,"zmywarka
lodówka
meble
kuchenka
telewizor
pralka",,"system alarmowy
drzwi / okna antywłamaniowe
domofon / wideofon","(None,)","MOSO AGENCY ma przyjemność zaprezentować nowoczesne mieszkanie przy ul. Waliców 11.
To eleganckie, w pełni wyposażone mieszkanie składa się z jasnego salonu z aneksem kuchennym, oddzielnej sypialni oraz łazienki z prysznicem. Duże okna i przestronny balkon zapewniają doskonałe doświetlenie oraz komfortową przestrzeń do relaksu.
Wnętrze zostało urządzone w wysokim standardzie, z licznymi praktycznymi szafami i schowkami, co sprawia, że lokal jest gotowy do zamieszkania.
Dostępne miejsce postojowe za dodatkową opłatą.
Serdecznie zapraszamy do kontaktu z MOSO AGENCY w celu umówienia prezentacji!",https://www.otodom.pl/pl/oferta/piekne-sloneczne-mieszkanie-w-mennicy-residence-ID4uIlq
"Piękne nowe mieszkanie, wynajmę od zaraz- 76m²","5 500 zł
/miesiąc","76m²
4 pokoje",1/2,gazowe,do zamieszkania,,5 500 zł,biuro nieruchomości,"balkon
ogródek
garaż/miejsce parkingowe
pom. użytkowe","ul. Kwiatów Polskich, Zerzeń, Wawer, Warszawa, mazowieckie",52.197026,21.145123,False,2024,nie,szeregowiec,teren zamknięty,"zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka",,"drzwi / okna antywłamaniowe
domofon / wideofon","(None,)","Do wynajęcia przestronne, nowoczesne mieszkanie o powierzchni 76 m², znajdujące się na 1. piętrze w spokojnej okolicy na zamkniętym osiedlu.
Układ pomieszczeń:
 Salon z aneksem kuchennym
 3 sypialnie
 Duża łazienka
 Balkon
Udogodnienia:
 Przynależne miejsce na zewnątrz z domkiem na narzędzia
 Duża, szeroka klatka schodowa
- Miejsca postojowe przy wejściu
- Brama na pilota
- Domofon z kamerą
- Kanalizacja i woda miejska
Mieszkanie jest w pełni urządzone i gotowe do zamieszkania od zaraz – wszystkie meble i sprzęty są nowe.
Lokalizacja:
- Blisko komunikacji miejskiej
- W pobliżu sklepy: Żabka, Biedronka, Lidl, Netto
- Przedszkola prywatne i publiczne, szkoły podstawowe
- Cukiernia, restauracja „Kura Domowa”
- Cicha i spokojna okolica – idealne miejsce na spacery
- Sale zabaw dla dzieci
* cena 5.500 tyś (cena nie zawiera opłat: gaz, prąd, woda, odpady)
                               Zapraszam do kontaktu i umówienia się na prezentację!",https://www.otodom.pl/pl/oferta/piekne-nowe-mieszkanie-wynajme-od-zaraz-76m-ID4uIkL
Funkcjonalne designerskie mieszkanie Bez Prowizji,"4 440 zł
/miesiąc
+ Czynsz 360 zł","55m²
Wynajmę również studentom
3 pokoje",2/4,miejskie,do zamieszkania,,4 800 zł,biuro nieruchomości,"balkon
piwnica","al. Aleja ""Solidarności"" 12a, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",52.26246,21.049632,False,2022,tak,apartamentowiec,monitoring / ochrona,"zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka
klimatyzacja","telewizja kablowa
internet
telefon",domofon / wideofon,"(None,)","BEZ PROWIZJI / COMISSION FREE! / ENG BELOW
Oferujemy na wynajem funkcjonalny i stylowy apartament z dwiema sypialniami o powierzchni 55 m2, zlokalizowany w kameralnym 4-piętrowym budynku Central Praga Apartments. Atutem mieszkania jest ich wysoki standard wykończenia.
Mieszkanie składa się z:
- pokoju dziennego,
- w pełni wyposażonej otwartej kuchni,
- dwóch przestronnych sypialni,
- łazienki,
- balkonu.
Wysokie okna zapewniają dużą ilość światła dziennego, a stacja metra Szwedzka zlokalizowana zaledwie 6 minut pieszo od budynku sprawia, że całe miasto jest w zasięgu ręki. Podobnie jak w przypadku wszystkich mieszkań Central Praga Apartments, apartament jest w pełni umeblowany i wyposażony.
Dodatkowo można wynająć podziemne miejsce parkingowe 300 zł i komórkę lokatorską 150 zł.
Zaliczki na media są w wysokości 450 zł - dodatkowo płatne do czynszu najmu.
Central Praga Apartments znajduje się w dynamicznie rozwijającej się dzielnicy Warszawy - Pradze-Północ. Industrialna architektura budynku z dominującą czerwoną cegłą i surowymi elementami idealnie współgra z przeszłością Pragi. Apartamenty mają gustowny, pastelowy wystrój, a dostęp ogródków. Central Praga to propozycja dla tych, którzy szukają mieszkań w wysokim standardzie, nowoczesnym charakterze i doskonałej lokalizacji.

Zapraszamy do kontaktu, a my z przyjemnością pokażemy Ci mieszkanie!
ENG:
We offer for rent a functional and stylish apartment of 55 m2 with 2 bedrooms, located in an intimate 4 floors building Central Praga Apartments. An unquestionable advantage of the apartments is their high standard.
The apartment consists of:
- living room,
- a fully equipped open kitchen,
- two bedrooms,
- bathroom,
- balcony.
High windows provide plenty of daylight. Szwedzka metro station located just 230 m walk from the building which puts the entire city within easy reach. As with all Central Praga Apartments, the apartment is fully furnished and equipped.
In addition, you can rent an underground parking space 300 PLN and a storage unit 150 PLN.
Utility advances are in the amount of 450zł - payable in addition to the rental price.
  Central Praga Apartments is located in the dynamically developing district of Warsaw - Praga-Północ. The building's industrial architecture with predominant red brick and raw elements is in perfect harmony with Praga's past. The apartments have tasteful, pastel decor, and access to gardens. Central Praga is an offer for those who are looking for apartments with high standards, modern character and an excellent location.
Feel free to contact us and we will be happy to show you the apartment!",https://www.otodom.pl/pl/oferta/funkcjonalne-designerskie-mieszkanie-bez-prowizji-ID.4uDrl
"140m2 -,4-pokojowe,nowe budownictwo,garaż,sauna !","8 900 zł
/miesiąc
+ Czynsz 1 000 zł","140m²
Wynajmę również studentom
4 pokoje
tylko dla niepalących",8/10,miejskie,do zamieszkania,2025-02-01,9 900 zł,biuro nieruchomości,"balkon
garaż/miejsce parkingowe
tylko dla niepalących","ul. Cybernetyki, Służewiec, Mokotów, Warszawa, mazowieckie",52.175082,20.996114,False,2014,tak,apartamentowiec,"teren zamknięty
monitoring / ochrona","zmywarka
lodówka
meble
piekarnik
kuchenka
pralka",internet,"drzwi / okna antywłamaniowe
domofon / wideofon
rolety antywłamaniowe","(None,)","Polecam ! 140m2 ! 4 pokoje ! 

Zdjęcia nie odzwierciedlają w pełni atrakcyjności mieszkania. Na żywo wygląda jeszcze ładniej niż na zdjęciach !

Ewentualnie mała zwierzęta są akceptowane !

Miejsce garażowe w cenie !

Do wynajęcia bardzo ładne w nowym budownictwie 4 pokojowe mieszkanie na 8 piętrze z dużym tarasem z którego jest piękny widok.
W mieszkaniu jest alarm.
ul. Cybernetyki.
Osiedle zamknięte i strzeżone.

Mieszkanie jest wyposażone i umeblowane (zdjęcia nie pokazują całego umeblowania - zostały zrobione przed umeblowaniem), jest też zmywarka, pralka, duża lodówka z zamrażalnikiem

Mieszkanie składa się z : 3 sypialni, 2 łazienek z podgrzewanymi podłogami, toalety, garderoby,sauny, schowka gospodarczego, aneksu kuchennego połączonego z salonem, wyjście na tarasy z salonu i głównej sypialni.

Bardzo dobra komunikacja: blisko do przystanków tramwajowych i przy budynku do autobusowych.

Bardzo dobry dojazd do Lotniska Chopina oraz Centrum Biznesowego przy Domaniewskiej.
800 m. do Galerii Mokotów. W okolicy są najbliższego sklepy, restauracje, kawiarnie, siłownia etc.

Cena:8900 zł w dodatkowo czynsz 1000 zł, dodatkowo opłaty licznikowe oraz śmieci.
Miejsce garażowe w cenie.
Mieszkanie wolne zaraz.
Wymagana kaucja zwrotna 9900 zł.

Warto obejrzeć mieszkanie !
Zadzwoń i umów się na spotkanie!
Serdecznie zapraszamy!
(I speak English)

(Oferta Biura Nieruchomości)",https://www.otodom.pl/pl/oferta/140m2-4-pokojowe-nowe-budownictwo-garaz-sauna-ID4uIQB
✨Luksusowy Apartament Z Garażem I Balkonem✨,"5 950 zł
/miesiąc
+ Czynsz 950 zł","59.87m²
2 pokoje
tylko dla niepalących",3/8,miejskie,do zamieszkania,2024-11-01,8 000 zł,biuro nieruchomości,"balkon
garaż/miejsce parkingowe
tylko dla niepalących","ul. Obrzeżna, Służewiec, Mokotów, Warszawa, mazowieckie",52.173992,21.000202,False,2015,tak,apartamentowiec,"teren zamknięty
monitoring / ochrona","zmywarka
lodówka
meble
piekarnik
klimatyzacja","telewizja kablowa
internet
telefon",domofon / wideofon,"(None,)","Wyjątkowa, luksusowa przestrzeń, która łączy elegancję z funkcjonalnością – oto apartament, który spełni oczekiwania najbardziej wymagających!
BĘDZIESZ PIERWSZYM NAJEMCĄ!
Na 60 mkw. znajdziesz przestronny salon z otwartą kuchnią, zaprojektowaną z dbałością o każdy detal.
Kuchnia wyposażona jest w nowoczesne sprzęty AGD, które ułatwią codzienne gotowanie i dodadzą wygody każdej chwili spędzonej w tym wnętrzu.
Z salonu wyjdziesz na duży balkon – idealne miejsce na poranną kawę lub wieczorny odpoczynek.
Sypialnia to oaza komfortu z dużym, podwójnym łóżkiem oraz przemyślaną zabudową szaf, które oferują mnóstwo miejsca na przechowywanie.
Łazienka zachwyci Cię przestronną kabiną prysznicową – elegancja i wygoda w najlepszym wydaniu.
Wysokiej jakości materiały wykończeniowe, w tym drewniana podłoga, nadają wnętrzu ciepła i klasy, podkreślając luksusowy charakter mieszkania.
Wszystkie pomieszczenia są w pełni umeblowane i gotowe do zamieszkania.
Do apartamentu przynależy miejsce postojowe w garażu podziemnym - za dodatkową opłatą 350 zł.
Warunki wynajmu:
okres min. 12 miesięcy,
koszt najmu 5.950 zł/msc, plus czynsz administracyjny 950 zł/msc, plus opłaty za energię elektryczną wg zużycia,
rozliczenie ponadnormatywnego zużycia mediów (ponad zapłacone zaliczki w czynszu)
TV/internet w gestii najemcy.
Wymagana umowa najmu okazjonalnego.

Budynek:
Luksusowy apartamentowiec na osiedlu Galeria Park Top.
Ogrodzony teren. Ochrona. Monitoring.
Windy.

Lokalizacja:
W sąsiedztwie apartamentowca znajduje się wiele szkół i przedszkoli, a także sklepów i usług.
Poza tym galeria handlowa, klub fitness, instytucje kultury oraz pełna infrastruktura zdrowotna czyli wszystko czego potrzeba, aby wieść rodzinne, komfortowe życie bez tracenia czasu na dojazd i stanie w korkach.
Bardzo dobra komunikacja:
do Centrum ok. 25 min. autem
stacja metro Służew: 15 min autobusem
na Lotnisko im. Chopina 10 min. autem
linie tramwajowe (500 m): 17, 18, 31
komunikacja autobusowa (50 m): linia nr 136, 138, 165, 317, 504, N34
Więcej szczegółów? Napisz lub zadzwoń – to mieszkanie czeka właśnie na Ciebie!

English description:
Exceptional, luxurious space that combines elegance with functionality - here is an apartment that will meet the expectations of the most demanding!
You will be the first tenant!
On 60 sqm. you will find a spacious living room with an open kitchen, designed with attention to every detail.
The kitchen is equipped with modern household appliances, which will facilitate everyday cooking and add convenience to every moment spent in this interior.
From the living room, you'll walk out onto a large balcony - the perfect place for morning coffee or evening relaxation.
The bedroom is an oasis of comfort with a large double bed and thoughtfully built-in wardrobes that offer plenty of storage space.
The bathroom will delight you with a spacious shower cubicle - elegance and comfort at its best.
High-quality finishing materials, includingwood flooring, give the interior warmth and class, emphasizing the luxurious character of the apartment.
All rooms are fully furnished and ready to move in.
The apartment comes with a parking space in the underground garage -at an additional cost of 350 PLN.
Rental terms:
period min. 12 months,
rent cost 5,950 zł/msc, plus administrative rent 950 zł/msc, plus electricity charges according to consumption,
settlement of above-normal consumption of utilities (above the paid advances in rent)
TV/internet at the discretion of the tenant.
Occasional lease agreement required.


Building:
Luxury apartment building on the estate Gallery Park Top.
Fenced area. Security. Surveillance.
Elevators.

Location:
In the vicinity of the apartment building there are many schools and kindergartens, as well as stores and services.
In addition, shopping mall, fitness club, cultural institutions and full health infrastructure that is, everything you need to lead a comfortable family life without wasting time commuting and standing in traffic jams.
Very good communication:
to the Center about 25 min by car
Służew metro station: 15 min by bus
to Chopin Airport 10 min by car
Tram lines (500 m): 17, 18, 31
bus communication (50 m): line number 136, 138, 165, 317, 504, N34
For more details? Write or call - this apartment is waiting just for you!
Struktura kosztów
Czynsz administracyjny: Dodatkowo płatny (950 zł)
Ogrzewanie: W czynszu administracyjnym
Woda: W czynszu administracyjnym
Prąd: Dodatkowo płatny
Gaz:
Internet: Dodatkowo płatny
TV kablowa/sat.: Dodatkowo płatny
Miejsce postojowe: Dodatkowo płatny (350 zł)

Opłaty
Kaucja : 8000
Czynsz adm. : Dodatkowo płatny (950 zł)
Woda : W czynszu adm.
Prąd : Dodatkowo płatny
Ogrzewanie : W czynszu adm.
Gaz : Brak
Internet : Dodatkowo płatny
TV Kablowa / sat. : Dodatkowo płatny
Miejsce postojowe : Dodatkowo płatny (350 zł)

Podstawowe informacje
Rodzaj : Apartament
Stan lokalu : Luksusowy
Umeblowanie : Tak
Salon : 25 mkw.
Kuchnia : Aneks
Liczba łazienek : 1

Budynek
Rok budowy : 2015
Stan budynku : Idealny
Winda : Tak
Udog. dla niepełnosprawnych : Tak
Teren ogrodzony : Tak
Ochrona : Tak

Powierzchnia dodatkowa
Liczba balkonów : 1
Balkon : Klasyczny,
Piwnica : Nie
Komórka : Nie
Ogród : Nie

Media i wyposażenie
Klimatyzacja : Tak
Ogrzewanie : CO miejskie,
Ciepła woda : Wodociąg miejski,
Gaz : Nie
Wyposażenie łazienek : Pralka, Prysznic, Umywalka, WC,
Wyposażenie kuchni : Lodówka, Meble w zabudowie kuchennej, Mikrofalówka, Okap, Piekarnik, Płyta indukcyjna, Zmywarka,

Miejsca parkingowe
Parking podziemny : 1

Infrastruktura
Dostępne w okolicy : Bank, Bar, Centrum handlowe, Fitnes, Plac zabaw, Przedszkole, Restauracja, Szkoła, Szpital,

Komunikacja
Transport publiczny : Autobus, Lotnisko, Tramwaj,

Nasze usługi świadczymy w oparciu o umowę pośrednictwa, która gwarantuje Państwu bezpieczeństwo transakcji oraz pełną opiekę naszego doradcy przez cały okres trwania współpracy. Za wykonaną usługę pobieramy wynagrodzenie zgodnie z warunkami uzgodnionymi w zawartej umowie (za wyjątkiem umów zawartych w programie 0%).
Prezentowane oferty nie stanowią oferty w rozumieniu Kodeksu Cywilnego. Staramy się, aby informacje dotyczące oferowanych obiektów były możliwie dokładne, kompletne i aktualne. Ze względu na okoliczności, iż informacje te pochodzą od osób trzecich i część z nich nie zawsze daje się zweryfikować, MAXON Nieruchomości Sp. z o.o. nie ponosi odpowiedzialności za ich dokładność, kompletność i aktualność",https://www.otodom.pl/pl/oferta/luksusowy-apartament-z-garazem-i-balkonem-ID4uI3X
⚡Na Biuro⚡Platinum Towers ⚡Garaż W Cenie⚡,"4 000 zł
/miesiąc
+ Czynsz 1 300 zł","39.42m²
2 pokoje",> 10/22,miejskie,do zamieszkania,2025-02-28,0,biuro nieruchomości,"ogródek
taras
garaż/miejsce parkingowe","ul. Grzybowska, Mirów, Wola, Warszawa, mazowieckie",52.23387,20.98738,False,2009,tak,apartamentowiec,monitoring / ochrona,"meble
lodówka
klimatyzacja","internet
telewizja kablowa",domofon / wideofon,"(None,)","Dwupokojowe mieszkanie (39,40 mkw.) w prestiżowym apartamentowcu Platinum Towers.
Mieszkanie usytuowane jest na 17 piętrze, dzięki czemu z okien rozpościera się niesamowity widok na panoramę Warszawy.

Mieszkanie składa się z:
• pokój 1 - wyposażony w stolik kawowy, 2 fotele, 2 krzesła, wbudowana szafa (4 - drzwiowa), sekretarzyk,
• pokój 2 - wyposażony w 2 stoliki kawowe, półkę, 2 fotele,
• łazienka - z wanną, toaletą, umywalką, dużym lustrem, dodatkowo szuflady do przechowywania,
• aneks kuchenny - połączony jest z przedpokojem, wyposażony w sofę, stół, zabudowę kuchenną, czajnik elektryczny, mikrofalówkę, małą lodówkę oraz szafę na ubrania wierzchnie.

Miejsce postojowe w garażu podziemnym w cenie najmu.

Obecnie, mieszkanie stanowi gabinet psychologiczno-terapeutyczny. Dzięki wygłuszeniu ścian w lokalu panuje poczucie intymności. Wprost doskonały wybór dla osób prowadzących działalność terapeutyczną lub biurową. Możliwość przearanżowania pomieszczeń również na cele mieszkalne. 

Budynek i osiedle:
Platinum Towers to budynek z 2009 r. składający się z dwóch wież (po 22 piętra), mieszczących luksusowe apartamenty oraz biura. Dwie wieże łączy podium, w którym mieszczą się lokale handlowo-usługowe. Ostatnie kondygnacje budynku stanowią ogrody zimowe oraz duże tarasy widokowe, z których rozlega się widok na panoramę Warszawy. 3 poziomowy parking usytuowany jest na najniższych kondygnacjach budynku. Budynek położony na terenie Centralnego Obszaru Biznesu.

Lokalizacja:
Platinum Towers położone jest na Warszawskiej Woli, w sąsiedztwie Hotel Hilton, Browary Warszawskie, otoczenie nowoczesnych budynków.
Lokalizacja zapewnia sprawną komunikację we wszystkich kierunkach miasta zarówno komunikacją miejską, jak i transportem prywatnym. W pobliżu liczne przystanki autobusowe, tramwajowe oraz stacje metra - Rondo Daszyńskiego i Rondo ONZ.     

Przykładowe odległości: 
• Dworzec Centralny - 7 min.,
• Lotnisko Chopina - 20 min., 
• C.H. Złote Tarasy oraz Pałac Kultury - 10 min. spacerem.

⚡W przypadku, gdy ta nieruchomość nie spełnia Twoich oczekiwań, skontaktuj się z Agentem i przedstaw mu swoje kryteria.
⚡Jeżeli natomiast jesteś zainteresowany sprzedażą lub wynajmem swojej nieruchomości, zapytaj Agenta o możliwość współpracy.
⚡Nasze usługi świadczymy w oparciu o umowę pośrednictwa, która gwarantuje Państwu bezpieczeństwo transakcji oraz pełną opiekę naszego Agenta.
⚡Za wykonaną usługę pobieramy wynagrodzenie zgodnie z warunkami uzgodnionymi w zawartej umowie, chyba, że tytułowe zdjęcie opatrzone jest znacznikiem ""bez prowizji"".
⚡Prezentowane oferty nie stanowią oferty w rozumieniu Kodeksu Cywilnego. Dokładamy wszelkich starań, żeby informacje zawarte w ofercie były możliwie dokładne i aktualne. Jednakże z uwagi na fakt, że część z tych informacji pochodzi od osób trzecich i nie jesteśmy w stanie ich zweryfikować, Glass Spider nieruchomości - Dariusz Ziemkowski & Katarzyna Eska s.c. nie ponosi odpowiedzialności za ich dokładność i aktualność.",https://www.otodom.pl/pl/oferta/na-biuroplatinum-towers-garaz-w-cenie-ID.4uGoT
Nowe Osiedle - 2-Pokojowe Mieszkanie Z Aneksem,"3 300 zł
/miesiąc
+ Czynsz 500 zł","35m²
2 pokoje",4/4,miejskie,do zamieszkania,2025-02-01,3 300 zł,biuro nieruchomości,"balkon
garaż/miejsce parkingowe
pom. użytkowe","ul. Głębocka, Bródno-Podgrodzie, Targówek, Warszawa, mazowieckie",52.29939,21.05359,False,2018,tak,blok,"teren zamknięty
monitoring / ochrona","meble
piekarnik
lodówka
pralka","internet
telewizja kablowa",domofon / wideofon,"(None,)","Osiedle Moderna przy ulicy Głębockiej 
Do wynajęcia dostępne od zaraz 2 pokojowe mieszkanie składające się z:


przedpokoju (szafa + szafka na buty)

aneks kuchenny (z zabudową - lodówka, piekarnik, płyta i stołem) 

salon z wyjściem na balkon (rozkładana kanapa, szafka rtv, stolik) 

sypialnia (duża szafa, szafka nocna, łóżko z materacem) 

łazienka (zabudowana pralka, wanna z funkcją prysznica, umywalka i szafa). 


Mieszkanie ma nowoczesne sprzęty, jest schludne i widne. W każdym oknie są rolety dzień-noc. Zamontowane są także karnisze co  umożliwia montaż zasłon/firanek. W cenie możliwość korzystania z prywatnego zamykanego boxu (na np. rower) w garażu podziemnym.

Dla kogo:
Mieszkanie idealne dla pary lub osoby pracującej.


UWAGA! Mieszkanie pet-friendly. 


Lokalizacja: 
Mieszkanie znajduje się na nowoczesnym ogrodzonym osiedlu Moderna w bloku z windą i ochroną. Na terenie osiedla Żabka i Carrefour. Tuż obok znajduje się CH. Targówek z wszystkimi niezbędnymi usługami (w tym Multikino, Biedronka, Empik, siłownia Zdrofit, fotograf, restauracje i kawiarnie). Miejsce idealne do życia.  W okolicy zagospodarowane tereny zielone. Idealne na spacery. Przy osiedlu znajduje się przystanek autobusowy, a w odległości 13 min. spaceru stacja Metro Kondratowicza! 

Cena:  


3300 PLN  (stała opłata w tym czynsz administracyjny)

550 PLN (opłata za media: prąd, woda, ogrzewanie, rozliczanie na podstawie rachunków, dotychczas było to 500-600 PLN). 

OPCJONALNIE miejsce w garażu podziemnym 250 PLN

kaucja zwrotna po zakończeniu umowy 


Umowa na 12 miesięcy. 

Zapraszam do kontaktu telefonicznego lub SMS.",https://www.otodom.pl/pl/oferta/nowe-osiedle-2-pokojowe-mieszkanie-z-aneksem-ID4uIFm
Przestronne/Ciche/Blisko Centrum,"6 000 zł
/miesiąc
+ Czynsz 1 000 zł","60m²
2 pokoje",3/6,miejskie,do zamieszkania,2025-02-01,7 000 zł,biuro nieruchomości,"balkon
garaż/miejsce parkingowe","ul. Kolejowa, Czyste, Wola, Warszawa, mazowieckie",52.22584,20.98119,False,2014,tak,apartamentowiec,monitoring / ochrona,"meble
piekarnik
lodówka
pralka
telewizor
zmywarka",,domofon / wideofon,"(None,)","Oferuję do wynajęcia  apartament 60m2 z balkonem, zlokalizowany w nowoczesnym apartamentowcu na 3 piętrze przy ul. Kolejowej.

LOKAL SKŁADA SIĘ Z:
- salon z aneksem kuchennym i wyjściem na balkon z dodatkowym schowkiem, 
- łazienka z prysznicem,
- sypialnia z dużą szafą i schowkiem w łózku,
- garderoba,
- hol z szafą.

Do nieruchomości przynależy miejsce parkingowe w hali garażowej.

LOKALIZACJA:
W okolicy liczne sklepy spożywcze, supermarkety, centrum handlowe, restauracje, kawiarnie, fryzjer, klinika medycyny estetycznej, hotele, teatry, kina, szkoły, przedszkola, żłobki, parki, autobusy, tramwaje, metro, Dworzec Centralny.

OPŁATY:
Wynajem 6000 zł miesięcznie + czynsz 1000 zł + prąd
Kaucja 7000 zł
Internet we własnym zakresie

Zwierzęta akceptowane.



Zapraszam na prezentację!


W swojej ofercie posiadamy również dodatkowe usługi takie jak: projektowanie i remonty wnętrz wraz z ich nadzorem, usługę zarządzania najmem oraz doradztwo kredytowe. Zapraszamy do kontaktu, chętnie udzielimy więcej informacji!",https://www.otodom.pl/pl/oferta/przestronne-ciche-blisko-centrum-ID4uIBc
Piekna kawalerka na Mokotowie z KLIMATYZACJA,"3 200 zł
/miesiąc
+ Czynsz 600 zł","32m²
Wynajmę również studentom
1 pokój",2/2,miejskie,do zamieszkania,2025-02-01,3 800 zł,biuro nieruchomości,balkon,"Wierzbno, Mokotów, Warszawa, mazowieckie",52.19832,21.01715,True,,tak,apartamentowiec,,"zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka
klimatyzacja",,"system alarmowy
domofon / wideofon","(None,)","PL//RU Na wynajem Kawalerka 32 m2 na Mokotowie przy Ulicy Eukaliptusowej. Mieszkanie jest w pełni wyposażone, posiada klimatyzację, dużą lodówkę, zamrażarkę, płytę indukcyjną, piekarnik. Łazienka z prysznicem. Mieszkanie posiada również balkon. 3200 - czynsz najmu 600 - czynsz administracyjny * prąd według zużycia Jest możliwość wynajęcia miejsca w garażu podziemnym - dodatkowo płatne 200 złotych miesięcznie Zapraszam chętnych Agent ds. Nieruchomości На съем квартира-студио по улице Eukaliptusowa в Варшаве. Полностью меблирована. Кондиционер, индукция, большой холодильник, морозильник. Имеется балкон. 3200 - аренда 600 - административные оплаты ( включая залог на воду отопление и тд) Дополнительно только электричество (около 100 злотых в месяц) Место в Гараже подземном - дополнительно 200 злотых в месяц Приглашаю на просмотр! Агент по недвижимости.",https://www.otodom.pl/pl/oferta/piekna-kawalerka-na-mokotowie-z-klimatyzacja-ID4uIqL
