title,rent_price,area_room_num,floor,ogrzewanie,flat_condition,available_from,deposit,advertiser_type,additional_information,location,latitude,longitude,approximate_coordinates,year_of_construction,elevator,building_type,security,equipment,utilities,safeguards,announcement_date,adv_description,link
Nowoczesny Apartament 76 M² Na Wynajem - Ochota,"7 299 zł
/miesiąc","76m²
3 pokoje",3/6,,do zamieszkania,2025-02-26,8 zł,biuro nieruchomości,balkon,"Stara Ochota, Ochota, Warszawa, mazowieckie",52.21548,20.98005,True,,nie,,,"meble
piekarnik
lodówka
pralka
telewizor
zmywarka",,,"(None,)","nowoczesny apartament 76 m² na wynajem - ochota

Atuty mieszkania:


Nowoczesne wnętrze zaprojektowane przez architektów

Świeżo po remoncie - pierwszy najemca

Wysokie sufity (2,9 m) i duże okna zapewniające jasność i przestronność

Wysokiej jakości wykończenie: granit, włoskie płytki

Klimatyzacja i pełne wyposażenie RTV/AGD

Balkon/loggia


Nieruchomość
Do wynajęcia nowoczesny apartament o powierzchni 76 m², usytuowany na 3. piętrze kamienicy z windą, na granicy Śródmieścia i Ochoty. Mieszkanie przeszło generalny remont i jest dostępne od zaraz. Zostało wykończone w najwyższym standardzie, z dbałością o detale.

Rozkład pomieszczeń:


Hall (2,6 m²) z zabudową meblową (szafa wnękowa, toaletka z lustrem, siedzisko)

Przestronny salon

Nowoczesna kuchnia

Sypialnia z łóżkiem małżeńskim i dużą szafą (18,4 m²)

Druga sypialnia z łóżkiem 140x200, biurkiem i szafą (12,5 m²)

Łazienka z prysznicem

Loggia/balkon


Wyposażenie i standard:


W pełni umeblowane i wyposażone (pralka, piekarnik, zmywarka, mikrofalówka, ekspres do kawy, TV - wkrótce)

Zabudowy meblowe wykonane na wymiar przez stolarza

Klimatyzacja w mieszkaniu


Lokalizacja
Mieszkanie znajduje się w doskonale skomunikowanej części Ochoty, blisko centrum Warszawy. W pobliżu liczne sklepy, restauracje oraz dogodny dostęp do komunikacji miejskiej.

Warunki najmu:


Czynsz najmu: 7299 PLN/miesiąc

Czynsz administracyjny: 1299 PLN/miesiąc

Zaliczka na media (woda, prąd): 350-450 PLN/miesiąc

Minimalny okres najmu: 12 miesięcy

Kaucja: dwumiesięczny czynsz


Możliwość wynajęcia miejsca parkingowego na parkingu strzeżonym obok bloku
Zapraszam do kontaktu w celu uzyskania szczegółowych informacji i umówienia się na prezentację.",https://www.otodom.pl/pl/oferta/nowoczesny-apartament-76-m-na-wynajem-ochota-ID4w8S5
Mieszkanie na wynajem Warszawa Targówek,"3 200 zł
/miesiąc","23m²
Wynajmę również studentom
1 pokój",1/4,miejskie,do zamieszkania,2025-02-24,3 000 zł,prywatny,"balkon
taras
garaż/miejsce parkingowe","płosa 1, Targówek Mieszkaniowy, Targówek, Warszawa, mazowieckie",52.281029,21.046979,False,2018,tak,apartamentowiec,monitoring / ochrona,"lodówka
meble
kuchenka
telewizor
pralka","telewizja kablowa
internet","drzwi / okna antywłamaniowe
domofon / wideofon","(None,)","Wynajmę mieszkanie od 24.02.2025 w nowym apartamentowcu o wysokim standardzie. Recepcja, ochrona 24/7 zaraz przy wejsciu do klatki (mozna zostawiac przesylki), caly budynek wlaznie z przestrzeniami wspólnymi jest monitorowany.
Budynek bardzo bezpieczny - kazde mieszkanie posiada czujnik dymu, alarm przeciwpozarowy oraz centralny glosnomówiacy system ewakuacyjny.
W garazu podziemnym znajduje się ogólnodostepna rowerownia.
Dla mieszkanców jest dostepny zamykany taras. Z dachu budynku rozpościera się przepiękny widok na panoramę
Warszawy. W poblizu są liczne lokale uslugowe, sklep Lidl, Żabka i silownia.
Mieszkanie znajduje się przy ulicy Płosa 1 na pierwszym piętrze, przystanek autobusowy Niwa obok (20 metrów od budynku). 10 minut piechotą do stacji metra Trocka lub 2 przystanki autobusem. Bardzo dobre połączenie z centrum - metrem 7 minut, autobusem 20 minut.
W okolicy Park i Lasek Bródnowski.
Wyposażenie: mikrofalówka, deska do prasowania, suszarka na ubrania, czajnik elektryczny, ekspres do kawy, żelazko, odkurzacz, suszarka do włosów, telewizor SMART TV z WiFi - może służyć jako monitor.
Przybory kuchenne typu sztućce, szklanki, kieliszki, kubki, garnki itp. W mieszkaniu znajduje się bardzo pojemna szafa, duża rozkładana kanapa.
Reszta wyposażenia widoczna na zdjęciach.
Rozkład: kuchnia, przedpokój, otwarty salon, łazienka z pralką i prysznicem-deszczownicą/wanną.
Duży balkon wykończony w drewnie. Z balkonu widok na Pałac Kultury i ogródki działkowe.
Mieszkanie przyjazne również dla zwierząt!
Rolety w oknach typu dzień/noc.
Do mieszkania przypisane jest miejsce w garażu podziemnym pod budynkiem, niedaleko wjazdu, brama na pilot.
Cena 2500 zł + 100 zł garaż + opłaty 600 zł opłaty do wspólnoty mieszkaniowej (w tym zawiera się woda), prąd (około 93 zł za miesiąc) oraz 49,99 (szybki Internet, światłowód). Żadnych dodatkowych kosztów.
Kaucja - 3000 PLN, płatne w dniu podpisania umowy.
Jeśli chcesz wynajmować mieszkanie od bezkonfliktowej i konkretnej osoby, którą możesz o wszystko zapytać, zapraszam do kontaktu

Kontakt:
Paweł: Skontaktuj się

Eng:

I am renting an apartment in a new, high-standard apartment building from 24-02-2025. Reception, 24/7 security right at the entrance to the cage (you can leave parcels), the entire building, including common areas, is monitored. The building is very safe - each apartment has a smoke detector, fire alarm and a central loudspeaker evacuation system. There is a bicycle room in the underground garage. A closed terrace is available for residents. There is a beautiful panorama view from the roof of the building Of Warsaw. Nearby there are numerous service outlets, a Lidl shop, Żabka and a gym. The apartment is located at Płosa 1 on the first floor, next to the Niwa bus stop (20 meters from the building). 10 minutes walk to the metro station Trocka or 2 stops by bus. Very good connection to the center - 7 minutes by metro, 20 minutes by bus. In the vicinity of the Park and Lasek Bródnowski. Equipment: microwave, ironing board, clothes dryer, electric kettle, coffee machine, iron, vacuum cleaner, hair dryer, SMART TV with WiFi - can be used as a monitor. Kitchen utensils such as cutlery, glasses, cups, pots, etc. The apartment has a very spacious wardrobe and a large fold-out sofa. The rest of the equipment is visible in the photos. Layout: kitchen, hall, open living room, bathroom with washing machine and rain shower / bathtub. Large balcony finished in wood. From the balcony there is a view of the Palace of Culture and Science and allotments. The apartment is also pet-friendly! Roller blinds in day / night windows. The apartment is assigned a place in the underground garage under the building, near the entrance, remote control gate. Price 2500 PLN + 100 PLN garage + fees 600 PLN fees to the housing community (including water), electricity (about PLN 73 per month) and 49.99 (high-speed Internet, optical fiber). No extra cost. Deposit - PLN 3,000, payable on the day the contract is signed. If you want to rent an apartment from a non-conflict and specific person who you can ask about everything, Contact: Paweł: Skontaktuj się",https://www.otodom.pl/pl/oferta/mieszkanie-na-wynajem-warszawa-targowek-ID4w8C2
Żoliborz Artystyczny - Nowe 3 Pokoje 66m2,"6 300 zł
/miesiąc","63m²
3 pokoje",4/7,miejskie,do zamieszkania,,,biuro nieruchomości,garaż/miejsce parkingowe,"Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",52.257234,20.965975,True,2022,tak,apartamentowiec,monitoring / ochrona,"meble
piekarnik
lodówka
zmywarka",,domofon / wideofon,"(None,)","Biuro KaDOM ma przyjemność przedstawić Państwu mieszkanie 3-pokojowe o powierzchni 66 m2 na najem zlokalizowane na 4 piętrze w nowym, 7-piętrowym bloku z 2022r.

w inwestycji Żoliborz Artystyczny - ulica Powązkowska 42



Skład mieszkania:



- Salon z aneksem i miejscem na jadalnię



Skierowany na zachodnią stronę świata.

Kuchnia została wyposażona we wszystkie niezbędne sprzęty AGD:

płyta indukcyjna, lodówka, zamrażarka, piekarnik, zmywarka marki Whirlpool



- 2 sypialnie z szafami, skierowane na wschodnią stronę świata

- Łazienka z prysznicem oraz pralką

- Oddzielne WC

- Przedpokój z szafami

- Balkon



Zalety inwestycji:



- Patio

- Rowerownia oraz plac zabaw na terenie obiektu

- Wyjątkowe tereny spacerowe i liczne ścieżki rowerowe

- Monitoring, całodobowa ochrona oraz system kontroli dostępu na teren osiedla, do

budynków i garaży

- W parterze budynku znajdują się urozmaicone lokale usługowe,

m.in. empik, inpost, salon urody, barber, żabka, biedronka 4 minuty spacerem

- Wysokie okna o podwyższonej izolacji akustycznej

- W pobliżu Westfield Arkadia, największe centrum handlowe w Polsce



Uwaga: W tej inwestycji posiadamy 24 mieszkania, 2 i 3-pokojowe o różnym rozkładzie w metrażach od 45 do 67 m2.



Komunikacja:



- Przystanek autobusowy i tramwajowy przy bloku

- Stacja SKM 6 minut spacerem

- Linia metra M1



Warunki najmu:



- Czynsz najmu: 6 300 zł

- Zaliczka administracyjna 700 zł

- Kaucja zabezpieczająca w wysokości dwumiesięcznego czynszu

- Możliwość najmu miejsca postojowego w garażu podziemnym za dodatkową opłatą 350 PLN + VAT

- Umowa najmu instytucjonalnego



ZAPRASZAMY DO KONTAKTU I NA PREZENTACJĘ



KADOM Asset Management Sp. z o.o. zajmuje się zarządzaniem nieruchomościami przeznaczonymi na wynajem długoterminowy.

Zarządzamy mieszkaniami oraz lokalami usługowymi.

KADOM Zarządza także budynkami komercyjnymi przeznaczonymi na wynajem.

Pod nasza opieką znajduje się ponad 750 nieruchomości na terenie Warszawy.

Zapraszamy do współpracy.

::oferta eksportowana z programu mediaRent::",https://www.otodom.pl/pl/oferta/zoliborz-artystyczny-nowe-3-pokoje-66m2-ID.4w8f0
Przestronne mieszkanie przy Metro Kondratowicza,"3 400 zł
/miesiąc","60m²
Wynajmę również studentom
2 pokoje",5/12,miejskie,do zamieszkania,2025-02-26,4 150 zł,biuro nieruchomości,"balkon
garaż/miejsce parkingowe
oddzielna kuchnia","ul. Malborska, Bródno-Podgrodzie, Targówek, Warszawa, mazowieckie",52.292469,21.047658,False,2001,tak,apartamentowiec,"teren zamknięty
monitoring / ochrona","lodówka
meble
piekarnik
kuchenka
telewizor
pralka",internet,"drzwi / okna antywłamaniowe
domofon / wideofon","(None,)","Na wynajem duże narożne dwupokojowe mieszkanie o powierzchni 60 m2 na 5 piętrze w apartamentowcu z 2001 roku. Lokal składa się z przestronnego salonu, widnej kuchni, osobnej sypialni, przedpokoju, wyremontowanej łazienki oraz loggii. Salon można połączyć z kuchnią odsuwając drzwi przesuwne. Mieszkanie jest w pełni umeblowane i wyposażone w niezbędne sprzęty. Z mieszkania widać centrum Warszawy oraz dzielnicę Targówek.

Budynek znajduje się w dzielnicy Targówek przy ul. Malborskiej 1. Osiedle jest monitorowane oraz posiada ochronę. Miejsce te jest świetnie skomunikowane z resztą Warszawy. Metro Kondratowicza znajduje się dosłownie pod apartamentowcem. Dojazd do centrum zajmuje około 20 min komunikacją miejską. W okolicy jest wiele punktów usługowych oraz gastronomicznych.

Cena wynosi 3400 zł plus czynsz administracyjny 750 zł, pobierana jest także zaliczka na media, kaucja jednomiesięczna.
Jest możliwość wynajęcia miejsca w garażu podziemnym za dodatkową opłatą.

Zapraszam na prezentację",https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-przy-metro-kondratowicza-ID4w8Mk
Cicha Kawalerka Blisko Pól Mokotowskich,"2 000 zł
/miesiąc","16m²
Wynajmę również studentom
1 pokój",parter/1,miejskie,do zamieszkania,2025-01-02,2 000 zł,biuro nieruchomości,"ogródek
piwnica","ul. Głogowa, Wyględów, Mokotów, Warszawa, mazowieckie",52.192551,21.00015,False,1950,nie,blok,teren zamknięty,"lodówka
meble
kuchenka","telewizja kablowa
internet
telefon","drzwi / okna antywłamaniowe
domofon / wideofon","(None,)","Do wynajęcia od zaraz 16-metrowa kawalerka położona na warszawskim Mokotowie przy ulicy Głogowej. Mieszkanie jest niewielkie, ale bardzo zadbane, kameralne i przytulne. Znajduje się na parterze niskiego, cichego budynku. W jego skład wchodzi pokój z aneksem kuchennym oraz łazienka. Do mieszkania przynależy również 4-metrowa piwnica, zapewniająca dodatkowe miejsce do przechowywania.
Wymaganym najem okazjonalny.

Budynek:
Budynek jest niski i kameralny , który zapewnia ciszę i spokój mieszkańcom. Okno mieszkania wychodzi na podwórko. To idealne miejsce dla osób szukających komfortu i spokoju w sercu Mokotowa.

Lokalizacja:
Mieszkanie zlokalizowane jest przy cichej ulicy Głogowej, niedaleko ul. Wołoskiej. Lokalizacja zapewnia łatwy dojazd do centrum Warszawy oraz do Galerii Mokotów - dogodnie tramwajem lub autobusem. W pobliżu znajdują się również tereny rekreacyjne, takie jak Pole Mokotowskie, idealne na spacery, bieganie czy odpoczynek na świeżym powietrzu.
Zapraszam do zapoznania się ze szczegółami oferty i na prezentacje nieruchomości.

English description:
For rent from now a 16-square-meter one-bedroom located in Warsaw's Mokotów district on Glogowa Street. The apartment is small, but very neat, intimate and cozy. It is located on the first floor of a low, quiet building. It consists of a room with a kitchenette and a bathroom. The apartment also includes a 4-meter basement, providing additional storage space.
Occasional lease required.


Building:
The building is low and intimate , which provides peace and quiet for residents. The window of the apartment overlooks the courtyard. This is an ideal place for those seeking comfort and peace in the heart of Mokotow.

Location:
The apartment is located on quiet Głogowa street, near Wołoska street. The location provides easy access to the center of Warsaw and to Galeria Mokotów - conveniently by streetcar or bus. There are also recreational areas nearby, such as Pole Mokotowskie, ideal for walking, jogging or relaxing in the fresh air.
Struktura kosztów
Czynsz administracyjny: Dodatkowo płatny (426 zł)
Ogrzewanie: Dodatkowo płatny
Woda: W czynszu administracyjnym
Prąd: Dodatkowo płatny
Gaz: Dodatkowo płatny
Internet: Indywidualna umowa
TV kablowa/sat.: Indywidualna umowa
Miejsce postojowe:

Opłaty
Kaucja : 2000
Czynsz adm. : Dodatkowo płatny (426 zł)
Woda : W czynszu adm.
Prąd : Dodatkowo płatny
Ogrzewanie : Dodatkowo płatny
Gaz : Dodatkowo płatny
Internet : Indywidualna umowa
TV Kablowa / sat. : Indywidualna umowa
Miejsce postojowe : Brak

Podstawowe informacje
Rodzaj : Mieszkanie
Stan lokalu : Bardzo dobry
Umeblowanie : Tak
Salon : 12 mkw.
Kuchnia : Aneks
Liczba łazienek : 1

Budynek
Rok budowy : 1950
Stan budynku : Dobry
Winda : Nie
Udog. dla niepełnosprawnych : Nie
Teren ogrodzony : Tak
Ochrona : Nie

Powierzchnia dodatkowa
Piwnica : Tak
Komórka : Nie
Ogród : Tak

Media i wyposażenie
Klimatyzacja : Nie
Ogrzewanie : CO miejskie,
Ciepła woda : Wodociąg miejski,
Gaz : Tak
Wyposażenie łazienek : Grzejnik drabinkowy, Umywalka, Wanna, WC,
Wyposażenie kuchni : Kuchenka gazowa, Lodówka, Meble,

Infrastruktura
Dostępne w okolicy : Bank, Bar, Centrum handlowe, Plac zabaw, Restauracja, Szpital,

Komunikacja
Transport publiczny : Autobus, Tramwaj,

Nasze usługi świadczymy w oparciu o umowę pośrednictwa, która gwarantuje Państwu bezpieczeństwo transakcji oraz pełną opiekę naszego doradcy przez cały okres trwania współpracy. Za wykonaną usługę pobieramy wynagrodzenie zgodnie z warunkami uzgodnionymi w zawartej umowie (za wyjątkiem umów zawartych w programie 0%).
Prezentowane oferty nie stanowią oferty w rozumieniu Kodeksu Cywilnego. Staramy się, aby informacje dotyczące oferowanych obiektów były możliwie dokładne, kompletne i aktualne. Ze względu na okoliczności, iż informacje te pochodzą od osób trzecich i część z nich nie zawsze daje się zweryfikować, MAXON Nieruchomości Sp. z o.o. nie ponosi odpowiedzialności za ich dokładność, kompletność i aktualność",https://www.otodom.pl/pl/oferta/cicha-kawalerka-blisko-pol-mokotowskich-ID4w94i
Mieszkanie 63M2 Z Miejscem Postojowym Klimatyzacja,"3 600 zł
/miesiąc","71m²
2 pokoje",7/10,miejskie,do zamieszkania,2025-01-07,4 100 zł,biuro nieruchomości,"balkon
garaż/miejsce parkingowe
oddzielna kuchnia","ul. Puławska, Służew, Mokotów, Warszawa, mazowieckie",52.16928,21.01943,False,2009,tak,blok,monitoring / ochrona,"piekarnik
lodówka
pralka
zmywarka","telefon
internet
telewizja kablowa","drzwi / okna antywłamaniowe
domofon / wideofon","(None,)","Na życzenie najemcy mieszkanie zostanie dodatkowo wyposażone w meble oraz RTV i AGD, aby spełnić wszelkie oczekiwania przyszłych mieszkańców.


Lokalizacja: ul. Puławska 257, Warszawa
Powierzchnia: 71 m²
Cena najmu: 3 600 zł miesięcznie + czynsz administracyjny (1049,00 zł)
Miejsce parkingowe: w garażu podziemnym, wliczone w cenę najmu

Opis mieszkania:
Przestronne, jasne i ciepłe mieszkanie o powierzchni 71 m².
Składa się z:


Salonu z wyjściem na balkon, który zapewnia dodatkową przestrzeń do wypoczynku.

Oddzielnej kuchni z pełnym wyposażeniem w AGD, idealnej dla osób lubiących gotować.

Przedpokoju z pojemną szafą.

Dużej łazienki z wanną, zaprojektowanej z myślą o wygodzie mieszkańców.

Sypialni z drugim balkonem, co pozwala na relaks na świeżym powietrzu z widokiem na okolicę. W sypialni jest także pojemna szafa. 



Możliwość wynajmu na potrzeby firmy
Mieszkanie jest również dostępne do wynajmu na cele biurowe. Układ pomieszczeń oraz jasne, przestronne wnętrza doskonale sprawdzą się w roli biura lub miejsca do pracy. Dwa balkony oraz osobna kuchnia i duża łazienka zwiększają komfort użytkowania przez pracowników.

Lokalizacja i komunikacja:
Mieszkanie położone jest w doskonałej lokalizacji przy ul. Puławskiej 253, co zapewnia szybki dostęp do licznych punktów usługowych i handlowych:

Komunikacja miejska: Bliskość przystanków tramwajowych i autobusowych, które umożliwiają szybkie przemieszczanie się po Warszawie. Do najbliższej stacji metra można dojechać komunikacją w kilka minut, co jest dużym atutem dla osób pracujących w różnych częściach miasta.
Zakupy i usługi: W pobliżu znajdują się sklepy, apteki oraz liczne punkty usługowe i restauracje. Bliskość Galerii Mokotów zapewnia szeroką ofertę zakupów, a także rozrywki i gastronomii, co sprawia, że jest to idealne miejsce do życia.
Rekreacja: W niedalekiej odległości dostępne są tereny zielone oraz ścieżki rowerowe, które umożliwiają aktywny wypoczynek na świeżym powietrzu.

Dodatkowe informacje:
Mieszkanie jest widne, ciepłe, a duże okna zapewniają świetne doświetlenie wnętrza przez cały dzień. Dla komfortu mieszkańców przewidziane jest miejsce parkingowe w garażu podziemnym, wliczone w cenę najmu. Do użytku mieszkańców jest plac zabaw na ogrodzonym podwórku wejście bezpośrednio z bloku a także pokój ze stołem bilardowym. 

Zapraszam do kontaktu i obejrzenia mieszkania!

Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 §1 Kodeksu Cywilnego. Jako Agencja Nieruchomości pobieramy prowizję od strony Kupującej.",https://www.otodom.pl/pl/oferta/mieszkanie-63m2-z-miejscem-postojowym-klimatyzacja-ID4w93V
Metro Targówek Mieszkaniowy Nowy Budynek Z Garażem,"3 850 zł
/miesiąc","46m²
2 pokoje",8/9,,do zamieszkania,2025-03-01,0,biuro nieruchomości,"balkon
garaż/miejsce parkingowe","ul. Smoleńska, Targówek Mieszkaniowy, Targówek, Warszawa, mazowieckie",52.26918,21.04516,False,2015,nie,,,"meble
piekarnik
lodówka
pralka
telewizor",,,"(None,)","MAMY PRZYJEMNOŚĆ PAŃSTWU ZAPROPONOWAĆ DO WYNAJMU NA PODSTAWIE UMOWY NAJMU OKAZJONALNEGO, LUKSUSOWOWO WYKOŃCZONY APARTAMENT. 

Dwupokojowe, całkowicie wykończone (materiałami wysokiej jakości, drewniany olejowany parkiet, blaty kamienne w kuchni i łazience. Wszystkie meble zabudowane na zamówienie, krzesła, łóżko z litego drewna. Dekoracje z płyt fornirowanych), kompletnie umeblowane.
Salon z wyposażonym aneksem kuchennym (płyta indukcyjna, piekarnik, lodówka w zabudowie, zmywarka, mikrofala, okap).
Osobna sypialnia, łóżko, szafa ubraniowa, półki. 
Łazienka z przestrzenną wnęką prysznicową z deszczownicą wraz z odpływem w ścianie. Cała armatura w montażu podtynkowym.
Pralka z funkcją suszenia w zabudowie - wysoki model LG.
Na balkonie przestrzenna skrzynia, oraz sporo miejsca na leżak lub stolik z krzesłami.
Strony świata  południe/południowy zachód, z pięknym widokiem.
8 piętro, nowy apartamentowiec z ochroną. 
Klimatyzacja Haier z funkcją jonizacji powietrza oraz programowania czasowego.
W całym mieszkaniu włączniki świateł sterowane pilotem.
W pobliżu: liczne sklepy, przystanki autobusowe przy ul. Św. Wincentego, lub Handlowej,  stacja Metra ""Targówek Mieszkaniowy"", szkoła, boisko, park Wiecha, Teatr Rampa.
Cena + 670zł/mc czynsz administracyjny + prąd i internet.
Możliwość wynajęcia miejsca parkingowego w hali garażowej pod budynkiem za 250zł/mc.
UMOWA NAJMU OKAZJONALNEGO
SERDECZNIE POLECAM I ZAPRASZAM NA PREZENTACJĘ .   

x

Obserwuj Nas aby w pierwszej kolejności dowiedzieć się o nowych ofertach i zmianach ich cen:




Więcej propozycji nieruchomości pod adresem:





x

Oświadczam, że wysyłając przy pomocy systemów teleinformatycznych (m.in. zapytania ze stron internetowych, formularzy kontaktowych, adresów poczty elektronicznej, smsów, portali społecznościowych itp.) zapytanie dotyczące danej nieruchomości, usługi lub umowy pośrednictwa, lub bezpośrednio z nimi nie związanych, ale skierowanych bezpośrednio do firmy Kuźnia Nieruchomości sp. z o.o., wyrażam zgodę na przetwarzanie podanych danych osobowych w zakresie określonym pod adresem:",https://www.otodom.pl/pl/oferta/metro-targowek-mieszkaniowy-nowy-budynek-z-garazem-ID4w7v6
"Apartament 80M2(3Pokoje) Z Garażem, Mokotów.","4 500 zł
/miesiąc","80m²
3 pokoje",5/7,miejskie,,2025-02-26,0,biuro nieruchomości,"balkon
garaż/miejsce parkingowe","ul. Dolna, Sielce, Mokotów, Warszawa, mazowieckie",52.2001,21.03211,False,,tak,apartamentowiec,,,,,"(None,)","Na wynajem 3-pokojowe piękne mieszkanie na Mokotowie, przy ulicy Dolnej.

Mieszkanie jest przepiękne i nowocześnie urządzone o pow. 80 m2, usytuowane na 5 piętrze nowoczesnego budynku. Osiedle strzeżone, ochrona 24 h z recepcją, wykończenia części wspólnych o najwyższym standardzie. Apartament położony w środkowej części zabudowy przez co jest bardzo cichy. Mieszkanie gustownie zaprojektowane i solidnie wykończone, składa się z: salonu z aneksem kuchennym, 2 sypialni, przedpokoju, łazienki z wanną, wc i balkonu. Kuchnia wyposażona w sprzęt AGD wysokiej jakości (zmywarka, lodówko-zamrażarka, piekarnik itp.). Apartament w pełni umeblowany, jak na zdjęciach. Dodatkowym atutem tej nieruchomości jest klimatyzacja, miejsce postojowe w garażu podziemnym oraz mnóstwo szaf w zabudowie w całym mieszkaniu.

W najbliższej okolicy mnóstwo sklepów, punktów usługowych, restauracji i innych elementów infrastruktury społecznej. Jak dodamy do tego informację o rewelacyjnym węźle komunikacyjnym, zapewniającym wygodne połączenie z pozostałymi częściami miasta, zarówno dla poruszających się samochodem, jak i korzystających z komunikacji miejskiej, wykreuje nam się świetne miejsce nie tylko do zamieszkania ale i odpoczynku po godzinach spędzonych w pracy.

Informacje dodatkowe:
- czynsz wliczony w cenę najmu,
- minimalny okres najmu 12 miesięcy,
- miejsce postojowe w garażu podziemnym dodatkowo płatne 300 zł (obligatoryjnie),
- opłaty za prąd pokrywa najemca,
- opłaty za media ( woda, ogrzewanie i wywóz śmieci) płatne w postaci comiesięcznej zaliczki w kwocie 500zł,
- umowa w formie najmu okazjonalnego,
- kaucja w postaci 1-miesięcznego czynszu,
- wolne od zaraz.

Polecam. Bardzo polecam to mieszkanie.",https://www.otodom.pl/pl/oferta/apartament-80m23pokoje-z-garazem-mokotow-ID4w8Vk
Artystyczny Żoliborz/Czynsz I Garaż W Cenie,"4 400 zł
/miesiąc","49m²
2 pokoje",5/6,miejskie,do zamieszkania,2025-03-01,4 400 zł,biuro nieruchomości,"balkon
garaż/miejsce parkingowe","ul. Przasnyska, Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",52.25946,20.96811,False,2015,tak,apartamentowiec,"teren zamknięty
monitoring / ochrona","meble
piekarnik
lodówka
pralka",,"drzwi / okna antywłamaniowe
domofon / wideofon","(None,)","Oferuję na wynajem 2-pokojowe, klimatyczne mieszkanie znajdujące się przy ul.Przasnyskiej na warszawskim Żoliborzu. Lokal o pow. 49 m2 na 5-piętrze, 6-piętrowego apartamentowca.

Nieruchomość składa się z:
- salonu z aneksem kuchennym (wyposażony w sprzęt AGD, sofę, stolik kawowy, stół jadalniany z krzesłami, regały oraz komodę, z salonu jest wyjście na balkon),
- sypialni z dużym łóżkiem oraz pojemną szafą z lustrem,
- łazienki z prysznicem,
- holu.

Zalety:
- wysoki standard wykończenia,
- przestrzenne,
- miejsce postojowe w garażu podziemnym.

Lokalizacja:
Stylowe mieszkanie w doskonałej lokalizacji. Szybki dojazd do centrum. W pobliżu przystanki autobusowe. Blisko sklepy spożywcze, lokale gastronomiczne oraz wszystkie niezbędne punkty.

Koszty:
- koszty najmu: 4400zł czynsz + prąd,
- kaucja: 4400 zł.

Dla osób niepalących.
Umowa najmu okazjonalnego na min. rok.

Zapraszam na prezentację!

W swojej ofercie posiadamy również dodatkowe usługi takie jak: projektowanie i remonty wnętrz wraz z ich nadzorem, usługę zarządzania najmem oraz doradztwo kredytowe. Zapraszamy do kontaktu, chętnie udzielimy więcej informacji!",https://www.otodom.pl/pl/oferta/artystyczny-zoliborz-czynsz-i-garaz-w-cenie-ID4w8R0
Wynajem mieszkanie 2-pok. Centrum – ul. Polna,"3 700 zł
/miesiąc","40m²
2 pokoje",4,miejskie,,,3 700 zł,prywatny,piwnica,"ul. Polna, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",52.217198,21.018336,False,,tak,blok,monitoring / ochrona,"zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka",,"drzwi / okna antywłamaniowe
domofon / wideofon","(None,)","Wynajmę 2-pokojowe mieszkanie (40 m2) w Centrum Warszawy (ul. Polna 30B), oddzielna kuchnia. Doskonała komunikacja, 200m do Metro Politechnika. Obok ul. Marszałkowska i Placu Zbawiciela.
Mieszkanie po remoncie, zakupione nowe meble.
W pełni wyposażone, sprzęt AGD, zmywarka, pralka, TV, meble, łazienka. Zdjęcia przedstawiają stan faktyczny, całe wyposażenie, meble zostaje.
Składa się z salonu, oddzielnej kuchni, sypialni z szafą, łazienki z wanną i przedpokoju.
Możliwość korzystania z parkingu osiedlowego.

Cena za miesiąc: 3700 zł + 600 zł czynsz
Kaucja 1 opłata miesięczna (3700zł).

Kontakt Tadeusz Skontaktuj się

We speak ENG/PL

I will rent a 2-room apartment (40 m2) in the center of Warsaw (ul. Polna 30B), separate kitchen. Excellent communication, 200m to the Metro POLITECHNIKA. Next to ul. Marszałkowska and Plac Zbawiciela.
Apartment after renovation, new furniture purchased.
Fully equipped, household appliances, dishwasher, washing machine, TV, furniture, bathroom. Photos show the actual state, all equipment, furniture remains.
It consists of living room, separate kitchen, bedroom with closet, bathroom with bathtub and hall.
Possibility to use the estate parking.

Price per month: 3700 PLN + 600 PLN rent
Deposit 1 month fee (3700PLN).

Contact Tadeusz Skontaktuj się",https://www.otodom.pl/pl/oferta/wynajem-mieszkanie-2-pok-centrum-ul-polna-ID4w8sp
