title,rent_price,area_room_num,floor,ogrzewanie,flat_condition,available_from,deposit,advertiser_type,additional_information,location,latitude,longitude,approximate_coordinates,year_of_construction,elevator,building_type,security,equipment,utilities,safeguards,announcement_date,adv_description,link
"przestronne, ciche, blisko metra rondo ONZ","2 400 zł
/miesiąc
+ Czynsz 600 zł","27m²
2 pokoje",> 10/15,miejskie,,,2 000 zł,prywatny,oddzielna kuchnia,"ul. Krochmalna, Mirów, Wola, Warszawa, mazowieckie",52.236645,20.992064,False,,tak,blok,monitoring / ochrona,"lodówka
meble
kuchenka
pralka",,domofon / wideofon,"(None,)","Mieszkanie o powierzchni 27 m2 położone na 14 piętrze, w 15 piętrowym bloku na przeciwko Hali Mirowskiej, jeden przystanek od Metro Rondo ONZ. Mieszkanie składa się z 2 pokoi, kuchni, łazienki  i przedpokoju.  Do kuchni jest wejście z pokoju dziennego, w którym jest rozkładana sofa i komoda. W pokoju sypialnym jest łóżko i szafa wnękowa z przesuwnymi lustrzanymi drzwiami. Kuchnia wyposażona w kuchenkę indukcyjną dwustanowiskową. Budynek wyposażony jest w 6 wind, po 3 z każdej strony. Na parterze budynku jest Biedronka, Żabka oraz lokal usługowe i gastronomiczne. ",https://www.otodom.pl/pl/oferta/przestronne-ciche-blisko-metra-rondo-onz-ID4uBuq
Ekskluzywny apartament w nowoczesnej inwestycji na,"17 450 zł
/miesiąc
+ Czynsz 1 000 zł","162m²
5 pokoi",2/5,,do zamieszkania,2025-01-13,20 000 zł,biuro nieruchomości,"balkon
garaż/miejsce parkingowe","ul. Ludwiki, Czyste, Wola, Warszawa, mazowieckie",52.230109,20.960766,False,2023,tak,apartamentowiec,,meble,internet,domofon / wideofon,"(None,)","Ekskluzywny Apartament w Nowoczesnej Inwestycji na Woli – Komfort, Elegancja, Doskonała Lokalizacja

Zapraszam do zapoznania się z ofertą wynajmu wyjątkowego apartamentu w prestiżowej inwestycji Dom Development, usytuowanej w sercu warszawskiej Woli.

Osiedle zachwyca elegancką architekturą, która harmonijnie łączy nowoczesne rozwiązania z tradycją jednej z najbardziej dynamicznie rozwijających się dzielnic stolicy.

Lokalizacja:
– Wygoda i Dostępność: Zaledwie 150 m od stacji Metro Płocka, skąd w kilka minut można dotrzeć do Śródmieścia czy biznesowego centrum przy Rondzie Daszyńskiego.

Rozbudowana infrastruktura dzielnicy: liczne sklepy, restauracje, punkty usługowe, placówki edukacyjne. Sąsiedztwo terenów zielonych, takich jak Park Szymanowskiego i Moczydło, oferuje doskonałe warunki do rekreacji i wypoczynku.

Apartament:
– Luksus i Przestrzeń: Ten 120 m² apartament, usytuowany na 2. piętrze, został zaprojektowany przez doświadczonego architekta z myślą o najbardziej wymagających najemcach. Wysokiej jakości materiały wykończeniowe oraz dbałość o detale gwarantują komfort i elegancję na najwyższym poziomie.

W skład apartamentu wchodzą:
-Strefa dzienna: przestronny salon z wyjściem na balkon, otwarta kuchnia wyposażona w sprzęt AGD klasy premium oraz stylowa jadalnia. 4 sypialnie: każda z wygodnymi, podwójnymi łóżkami i praktycznymi szafami w zabudowie. Łazienki: dwie nowoczesne łazienki – jedna z wanną, druga z prysznicem, zaprojektowane z myślą o funkcjonalności i estetyce. Hol: wyposażony w praktyczne szafy wnękowe zapewniające dodatkową przestrzeń do przechowywania. Balkon: idealny na poranną kawę lub wieczorny relaks.

Ten apartament to propozycja dla osób, które cenią luksus, wygodę oraz doskonałą lokalizację. Połączenie prestiżowego projektu, najwyższej jakości wykończenia oraz znakomitej komunikacji sprawia, że jest to miejsce idealne do życia i pracy w sercu dynamicznej Warszawy.

Zapraszam serdecznie do kontaktu i umówienia się na prezentację!



Exclusive Apartment in a Modern Investment in Wola - Comfort, Elegance, Perfect Location

I invite you to familiarize yourself with the offer of renting a unique apartment in the prestigious Dom Development investment, located in the heart of Warsaw's Wola district.

The estate delights with elegant architecture that harmoniously combines modern solutions with the tradition of one of the most dynamically developing districts of the capital.

Location
– Convenience and Accessibility : Just 150 m from the Płocka Metro station, from where you can reach the city centre or the business centre at Rondo Daszyńskiego in a few minutes.

The district's extensive infrastructure: numerous shops, restaurants, service points, educational institutions. The vicinity of green areas, such as Szymanowski Park and Moczydło , offers excellent conditions for recreation and relaxation.

Apartment
– Luxury and Space: This 120 m² apartment , located on the 2nd floor, was designed by an experienced architect with the most demanding tenants in mind. High-quality finishing materials and attention to detail guarantee comfort and elegance at the highest level.
The apartment includes:
-Daytime area : spacious living room with access to the balcony, open kitchen equipped with premium household appliances and stylish dining room. 4 bedrooms : each with comfortable double beds and practical built-in wardrobes. Bathrooms: two modern bathrooms - one with a bathtub, the other with a shower, designed with functionality and aesthetics in mind. Hall: equipped with practical built-in wardrobes providing additional storage space. Balcony : ideal for morning coffee or evening relaxation.

This apartment is a proposition for people who value luxury, comfort and an excellent location . The combination of prestigious design, the highest quality of finish and excellent communication makes it an ideal place to live and work in the heart of dynamic Warsaw.

I cordially invite you to contact me and arrange a presentation!



ORGANIZUJEMY RÓWNIEŻ PREZENTACJE ONLINE ORAZ WIDEO

Organizujemy zdalne wizyty za pośrednictwem popularnych komunikatorów oraz posiadamy wiele filmów naszych nieruchomości.

Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.
Jako profesjonalna Agencja Nieruchomości pobieramy prowizję w przypadku zawarcia umowy najmu lub sprzedaży.
W przypadku zgłoszenia telefonicznego lub wiadomości przetwarzamy dane osobowe zgodnie z RODO w celu przedstawienia oferty. Administratorem danych osobowych jest Prestige Real Estate sp. z o. o. z siedzibą w Warszawie przy ul. Solec 18/20. Mają Państwo prawo w dowolnym momencie do modyfikacji danych lub wycofania zgody.

PRESTIGE REAL ESTATE - WYNAJEM DŁUGOTERMINOWY i SPRZEDAŻ NIERUCHOMOŚCI PREMIUM

Nasze specjalizacje: mieszkania na wynajem i sprzedaż w Warszawie, luksusowe domy na sprzedaż i wynajem, nieruchomości dla firm i ambasad, obsługa ekspatów, sprzedaż luksusowych nieruchomości Premium.

Więcej szczegółów oraz ofert naszej stronie internetowej


_______
English:

WE ORGANIZE ONLINE AND VIDEO PRESENTATIONS
Ask about a remote visit.


The content of this announcement does not constitute an offer within the meaning of the Civil Code.
As a professional Real Estate Agency, we charge a commission.
In the case of contact via telephone or message, we process personal data in accordance with the GDPR in order to present an offer. The administrator of personal data is Prestige Real Estate sp. z o. o. with its registered office in Warsaw at ul. Solec 18/20. You have the right to modify your data or withdraw your consent at any time.

Prestige Real Estate Agency - Apartments and houses for rent or sell in Warsaw.

Our specialization:
Luxury properties for rent or sell in Warsaw, apartments and houses for embassy employees and expats, penthouses with best views in Warsaw, houses near American, British and French schools.

For more visit our website

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/ekskluzywny-apartament-w-nowoczesnej-inwestycji-na-ID4uB92
super 2-pokojowe mieszkanie Wilanów,"4 000 zł
/miesiąc
+ Czynsz 0 zł","42m²
Wynajmę również studentom
2 pokoje",1/4,,do zamieszkania,2025-02-01,4 000 zł,prywatny,"balkon
garaż/miejsce parkingowe","Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",52.168227,21.067105,False,2017,tak,blok,"teren zamknięty
monitoring / ochrona","zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka",telewizja kablowa,"system alarmowy
drzwi / okna antywłamaniowe
domofon / wideofon
rolety antywłamaniowe","(None,)","PL, ENG, UA, RU
Do wynajęcia bezpośrednio mieszkanie w prestiżowej dzielnicy Wilanów, w doskonałej lokalizacji, ul. Aleja Rzeczypospolitej 33A

Lokalizacja: Do przystanku tramwajowego tylko 3 minuty spacerem, a do centrum miasta można dojechać w zaledwie 25 minut.
Mieszkanie: Powierzchnia 42 m² + balkon 7 m². W pełni wyposażone we wszystkie niezbędne sprzęty AGD: pralka, TV, zmywarka, piekarnik, mikrofalówka, lodówka
Cena: 4000 zł miesięcznie za wszystko (w tym garaż). Dodatkowo, co 2 miesiące płatność za prąd(100-150zl). W przypadku, gdy garaż nie jest potrzebny, istnieje możliwość jego wynajęcia za 250 zł miesięcznie – już jest zainteresowany najemca.
Kaucja: 4000 zł.
Umowa: Standardowa umowa najmu.
Dostępność: Mieszkanie dostępne od 1 lutego, a obejrzenie możliwe już dzisiaj!
Okolica: W pobliżu znajdują się sklepy i punkty usługowe, takie jak Żabka, Lidl, InPost, Biedronka, Rossmann, Hebe oraz Pepco.
Dla zainteresowanych istnieje możliwość obejrzenia wideo całego mieszkania – mogę je wysłać przez Telegram lub WhatsApp. Zapraszam do kontaktu!

Kontakt Skontaktuj się",https://www.otodom.pl/pl/oferta/super-2-pokojowe-mieszkanie-wilanow-ID4uBtj
Nowe w świetnej lokalizacji,"4 500 zł
/miesiąc
+ Czynsz 900 zł","65m²
Wynajmę również studentom
3 pokoje",1/4,miejskie,do zamieszkania,,5 600 zł,biuro nieruchomości,"balkon
taras
garaż/miejsce parkingowe","Grochów, Praga-Południe, Warszawa, mazowieckie",52.255335,21.074131,False,2024,tak,apartamentowiec,,"zmywarka
lodówka
piekarnik
kuchenka
telewizor
pralka","telewizja kablowa
internet","drzwi / okna antywłamaniowe
domofon / wideofon","(None,)","Na zdjęciach brakujemebli takich jak szafa, kanapa lustro itd.
Mieszkanie dostępne od 1 marca 2025

Oferuję przestronne mieszkanie o rozkładowym układzie, położone w nowym budynku z 2024 roku, wykończone w wysokim przy ul. Podskarbińskiej 34 standardzie.

Świetna lokalizacja:
Mieszkanie znajduje się na nowym, nowoczesnym osiedlu z doskonałą infrastrukturą – w pobliżu sklepy, piekarnia, restauracje oraz park. Zapewnia również świetną komunikację z centrum miasta.

Opis mieszkania:

Przedpokój: z praktyczną szafą na ubrania.
Kuchnia: w pełni wyposażona, zawiera zmywarkę, piekarnik, kuchenkę mikrofalową oraz inne niezbędne sprzęty.
Salon: z rozkładaną sofą, szafką RTV oraz wyjściem na przestronny balkon o powierzchni około 10 m².
Sypialnie: dwie duże, w tym jedna z przestronną szafą.
Łazienki:
Główna łazienka z WC, wanną, prysznicem oraz pralką.
Dodatkowa mała łazienka z WC.
Dodatkowe informacje:
Mieszkanie jest częściowo umeblowane, wygodne i świeżo wykończone – pachnie nowością!

Miejsce postojowe:
Istnieje możliwość wynajęcia miejsca postojowego w garażu podziemnym.

Zapraszam do kontaktu i obejrzenia mieszkania!",https://www.otodom.pl/pl/oferta/nowe-w-swietnej-lokalizacji-ID.4uube
Kawalerka na wyjem w sercu Starej Ochoty,"3 000 zł
/miesiąc
+ Czynsz 400 zł","30m²
Wynajmę również studentom
1 pokój
tylko dla niepalących",5/6,miejskie,do zamieszkania,,4 000 zł,prywatny,tylko dla niepalących,"ul. Grójecka, Stara Ochota, Ochota, Warszawa, mazowieckie",52.221175,20.986238,False,1930,tak,kamienica,,"zmywarka
lodówka
meble
piekarnik
kuchenka
pralka",,domofon / wideofon,"(None,)","Oferta bezpośrednia - dostępne od zaraz
Do wynajęcia przepiękne mieszkanie o powierzchni około 30 mkw znajdujące się na Starej Ochocie przy ul. Grójeckiej w kamienicy. Super lokalizacja blisko plac Zawiszy. Na podłodze odrestaurowany parkiet. Przyjemne i dobrze nasłonecznione.
Mieszkanie znajduje się na piątym piętrze w kamienicy z windą.
Na powierzchni mieszkalnej znajdują się:
Salon:
- w salonie znajduje się duża szafa, rozkładana kanapa, stolik z krzesłami oraz zabudowa meblowa z częścią kuchenną. Mieszkanie jest po remoncie, jeszcze nikt nie mieszkał. Wszystkie meble nowe.
sprzęt AGD:
- w zabudowie znajdują się lodówko-zamrażarka, zmywarka, pralka, kuchenka elektryczna i piekarnik.
Łazienka:
- w łazience znajduje się prysznic, oraz umywalka, duże lustro i szafka podumywalkowa. Kibelek znajduje się w oddzielnym pomieszczeniu.
Płatność:
Czynsz najmu: 3000 plus czynsz administracyjny i prąd około 400zł
Dodatkowo płatny prąd według licznika.
Kaucja: 4000 zł
Mieszkanie dostępne od dziś.",https://www.otodom.pl/pl/oferta/kawalerka-na-wyjem-w-sercu-starej-ochoty-ID4uB38
2 pokoje mieszkanie - Praga-Północ,"3 000 zł
/miesiąc
+ Czynsz 900 zł","51m²
Wynajmę również studentom
2 pokoje
tylko dla niepalących",4/4,miejskie,do zamieszkania,,3 900 zł,prywatny,"balkon
taras
tylko dla niepalących
oddzielna kuchnia","ul. Karola Darwina, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",52.264282,21.026817,False,1960,nie,blok,,"lodówka
meble
piekarnik
kuchenka
telewizor
pralka","telewizja kablowa
internet
telefon","drzwi / okna antywłamaniowe
domofon / wideofon","(None,)","Do wynajęcia 2-pokojowe mieszkanie o pow. 51 m2 zlokalizowane na Pradze Północ (ul. Karola Darwina 18) w cichej, spokojnej okolicy z widokiem: od strony sypialni i kuchni na Ogródek Jordanowski, zaś od strony salonu na zielone wnętrze osiedla. Blisko Plac Hallera, ZOO. Bardzo blisko do przystanku tramwajowego ""Namysłowska"" (tramwaj nr 1). Do przystanku ""Rondo Starzyńskiego"" pieszo ok. 10 minut. Do stacji metra ""Dworzec Wileński"" lub ""Szwedzka"" pieszo ok. 20 minut.
Dostępne od 1 lutego 2025 r.
Mieszkanie znajduje się na 4 (ostatnim) piętrze bloku.
Mieszkanie składa się z:
- salonu z wyjściem na loggię, składającego się z części wypoczynkowej oraz części do pracy;
- sypialni z łóżkiem i pojemną szafą oraz komodą; z sypialni wyjście na balkon francuski;
- kuchni z pełnym wyposażeniem: piekarnik, okap, kuchenka, czajnik elektryczny, lodówka;
- łazienki z prysznicem, pralką, umywalką, WC;
- przedpokoju z szafami i lustrem;
Cena najmu: 3000 zł
Czynsz: 900 zł
Media: prąd wg zużycia
Internet: możliwość zamówienia usługi (w mieszkaniu są kable do podpięcia routera).
Kaucja: 3900 zł
Umowa najmu okazjonalnego.",https://www.otodom.pl/pl/oferta/2-pokoje-mieszkanie-praga-polnoc-ID4uuX0
Wynajmę mieszkanie za 3200 (bez dodatkowych opłat),"3 200 zł
/miesiąc
+ Czynsz 0 zł","34m²
2 pokoje
tylko dla niepalących",4,miejskie,,,,prywatny,"piwnica
tylko dla niepalących","ul. Okopowa, Ulrychów, Wola, Warszawa, mazowieckie",52.23338,20.95718,False,,tak,blok,monitoring / ochrona,"zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka","telewizja kablowa
internet",domofon / wideofon,"(None,)","Wynajmę mieszkanie 34m na ul. Okopowej 18 bez dodatkowych opłat.
W cenie telewizja, internet, prąd, woda, czynsz, śmieci.
W mieszkaniu znajdują się m.in. pralka, zmywarka, piekarnik, telewizor.
50 metrów od bloku jest przystanek tramwajowy z którego odjeżdżają linie 1,22,27
200 metrów od bloku przystanek tramwajowy linie 1, 4, 13, 20, 22, 23, 24, 25, 26, 27 oraz przystanek autobusowy linie 171, 190 oraz autobus nocny linia N42.
Naprzeciwko bloku znajdują się m.in. piekarnia, sklepy spożywcze, fryzjer, manicure, masaż, pralnia chemiczna, ubezpieczalnia, sklep zoologiczny.
200 metrów od bloku Biedronka
250 metrów od bloku Lidl
Z tyłu bloku znajduje się parking.
6 minut tramwajem do Arkadii
14 minut tramwajem do Centrum
4 minuty tramwajem do II linii metra
6 minut tramwajem do I linii metra z przystanku oddalonego o 200 metrów od bloku.
Wynajmę osobom posiadającym obywatelstwo polskie, niepalącym i bez zwierząt.
POŚREDNIKOM DZIĘKUJĘ ALE NIE SKORZYSTAM!!!",https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-za-3200-bez-dodatkowych-oplat-ID4uAXB
"2-pok. mieszkanie przy parku | Wola, ul. Pustola","2 800 zł
/miesiąc
+ Czynsz 700 zł","37.6m²
2 pokoje
tylko dla niepalących",1/4,miejskie,do zamieszkania,,3 700 zł,biuro nieruchomości,"balkon
tylko dla niepalących
oddzielna kuchnia","Ulrychów, Wola, Warszawa, mazowieckie",52.23338,20.95718,True,1966,nie,blok,,"zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka",internet,domofon / wideofon,"(None,)","WE SPEAK PL | ENG | UA | BY | RU
Wynajmę 2-pokojowe mieszkanie o powierzchni 37,6 m², położone w spokojnej i dobrze skomunikowanej części warszawskiej Woli, przy ul. Pustola 18. Mieszkanie składa się z salonu, sypialni, oddzielnej kuchni, korytarza, łazienki oraz balkonu z widokiem na park.
Wyposażenie:
Kuchnia: w pełni wyposażona, w tym piekarnik, płyta elektryczno-gazowa, lodówka, zmywarka.
Salon: duża rozkładana kanapa, stół z krzesłami, szafki.
Sypialnia: łóżko 140x200, szafa na ubrania, wyjście na balkon.
Łazienka: wanna, WC, pralka.
Balkon: z widokiem na park, idealne miejsce do relaksu.
Lokalizacja:
Metro: stacja Księcia Janusza – około 10 minut pieszo.
Tramwaj: przystanek Cm. Prawosławny – około 10 minut pieszo.
Autobus: przystanek Pustola – 2 minuty pieszo.
Tereny zielone: Parki Sowińskiego i Szymańskiego w pobliżu, idealne do rekreacji.
W okolicy sklepy, restauracje, punkty usługowe oraz pływalnia „Nowa Fala”.
Parking: ogólnodostępny przy ulicy, poza strefą płatnego parkowania.
Warunki wynajmu:
Cena najmu: 3500 zł/miesiąc (w tym opłaty administracyjne 700 zł, obejmujące zaliczki na wodę, ogrzewanie i wywóz śmieci).
Dodatkowe opłaty: energia elektryczna według zużycia (około 100 zł/miesiąc).
Kaucja: 3700 zł (zwrotna).
Ubezpieczenie OC najemcy: obowiązkowe.
Zainteresowane osoby prosimy o kontakt telefoniczny, SMS lub WhatsApp.
Jako biuro nieruchomości pobieramy wynagrodzenie w formie prowizji za świadczoną usługę pośrednictwa, zapewniając bezpieczeństwo transakcji oraz wsparcie przy formalnościach.

Oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 i następnych Kodeksu Cywilnego. Posiadamy polisę OC, zgodnie z Rozporządzeniem Ministra Finansów z dn. 26.04.2019 r. w sprawie obowiązkowego ubezpieczenia odpowiedzialności cywilnej pośrednika w obrocie nieruchomościami (Dz. U. z 2019 r., poz. 804).
Zapraszamy do kontaktu i umówienia się na prezentację!",https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-przy-parku-wola-ul-pustola-ID4uAZP
5min od Metro R. Daszyńskiego- w CENIE CZYNSZ,"4 990 zł
/miesiąc","59m²
2 pokoje",5/7,,do zamieszkania,2025-02-01,4 990 zł,prywatny,balkon,"ul. Giełdowa 4a, Czyste, Wola, Warszawa, mazowieckie",52.230725,20.974765,False,2012,tak,apartamentowiec,"teren zamknięty
monitoring / ochrona","zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka",,"drzwi / okna antywłamaniowe
domofon / wideofon","(None,)","Do wynajęcia  mieszkanie - dwu pokojowe w budynku apartamentowym zlokalizowane przy ulicy Giełdowa. Mieszkanie jest w pełni umeblowane, wyposażone i wykończone w wysokim standardzie.
Piętro 5 w 7-mio piętrowym budynku, 2 windy.
Mieszkanie o powierzchni ok.59m2 składa się z:
- Salonu z którego jest wyjście na loggie
- Sypialni 14m2
- Kuchni częściowo otwartej na salon wyposażonej w zmywarkę, lodówko-zamrażarkę, piekarnik, płytę elektryczną,
- Łazienki z wanną,
- Przedpokój z szafą.
Mieszkanie ciche, słoneczne. Blok z 2012 roku. Całodobowa ochrona, monitoring. Blok jest bardzo dobrze zlokalizowany, obok METRO DASZYŃSKIEGO - 5 min pieszo, liczne autobusy,  tramwaje, Centrum Biznesu, przedszkola, szkoły, nowoczesne place zabaw. 
W Cenie zawarty jest czynsz administracyjny który płaci właściciel, dodatkowo płatne opłaty licznikowe. Wymagana Kaucja. Dostępne od 01.02.2025r.
Nowe meble oraz kanapa w salonie- nie są widoczne na zdjęciach.
Można domeblować mieszkanie.",https://www.otodom.pl/pl/oferta/5min-od-metro-r-daszynskiego-w-cenie-czynsz-ID4uB4b
Przytulne 2 pokojowe mieszkanie blisko CH Arkadia,"2 800 zł
/miesiąc
+ Czynsz 580 zł","38m²
2 pokoje
tylko dla niepalących",3/4,miejskie,do zamieszkania,,5 000 zł,prywatny,"balkon
garaż/miejsce parkingowe
tylko dla niepalących
oddzielna kuchnia","ul. gen. Józefa Zajączka, Stary Żoliborz, Żoliborz, Warszawa, mazowieckie",52.261638,20.989,False,1980,nie,blok,teren zamknięty,"lodówka
meble
piekarnik
kuchenka
pralka","telewizja kablowa
internet","drzwi / okna antywłamaniowe
domofon / wideofon","(None,)","Przytulne, jasne i funkcjonalne mieszkanie idealne dla pary lub singla.
Metraż całkowity 38m2, salon 15m2, sypialnia 7m2, przedpokój z dużą szafą wnękową, widna kuchnia oraz łazienka. Mieszkanie jest w pełni wyposażone: pralka, lodówka, kuchenka z piekarnikiem, czajnik elektryczny, wszystkie niezbędne meble. Drzwi antywłamaniowe Gerda.
Mieszkanie odświeżone – ma świeżo wycyklinowany parkiet, jest pomalowane i profesjonalnie wysprzątane.
Blok z lat 80-tych, po remoncie, nowa elewacja, odświeżone klatki. Piętro 3 z 4. Brak windy. Osiedle ogrodzone. Możliwość parkowania rowerów i motocykli na posesji.
Doskonała lokalizacja. W bliskiej okolicy: tramwaje, autobusy ( przystanek obok bloku), CH Arkadia, sklep Biedronka ( kilkanaście metrów od bloku), apteka, poczta, w zasięgu kilkuset metrów dostępne wszelkie usługi.
Wokół bloku obowiązuje strefa płatnego parkowania. Najemca może zameldować się czasowo w lokalu i opłacić abonament na rok.
Wynajem tylko poprzez umowę najmu okazjonalnego na minimum rok. Koszty podpisania aktu notarialnego ponosi najemca.
UWAGA: w mieszkaniu obowiązuje całkowity zakaz palenia oraz przebywania zwierząt.
Miesięczne koszty najmu:
2800 zł plus czynsz 580 zł plus zaliczka na media (woda i prąd) – 350 zł. Media rozliczane są na podstawie faktur od dostawców.
Kaucja – 5000 PLN
W przypadku chęci korzystania z telewizji kablowej i internetu, najemca podpisuje umowę indywidualnie z operatorem.
Końcowe sprzątanie – 600 zł
Pośrednikom nieruchomości - dziękuję.",https://www.otodom.pl/pl/oferta/przytulne-2-pokojowe-mieszkanie-blisko-ch-arkadia-ID4uBe2
