title,rent_price,area_room_num,floor,ogrzewanie,flat_condition,available_from,deposit,advertiser_type,additional_information,location,latitude,longitude,approximate_coordinates,year_of_construction,elevator,building_type,security,equipment,utilities,safeguards,announcement_date,adv_description,link
"ul. Płochocińska 2 pokoje 42m2 balkon, garaż","3 450 zł
/miesiąc
+ Czynsz 550 zł","42m²
Wynajmę również studentom
2 pokoje
tylko dla niepalących",1/3,miejskie,do zamieszkania,2025-01-20,3 450 zł,prywatny,"balkon
garaż/miejsce parkingowe
piwnica
tylko dla niepalących","ul. Płochocińska 199, Szamocin, Białołęka, Warszawa, mazowieckie",,,False,2024,,,,zmywarka,,,"(None,)","Wynajem mieszkania – ul. Płochocińska 199, Warszawa Białołęka
Oferuje na wynajem umeblowane komfortowe mieszkanie o powierzchni 42 m², idealne dla pary lub singla. Mieszkanie składa się z:
- Przestronnej sypialni z dużą szafą, łóżkiem 160x200 i klimatyzacją
- Salonu z dużymi oknami, kanapą, stołem dla 4 osób oraz klimatyzacją
- W pełni wyposażonej kuchni z nowoczesnym AGD, zmywarka, piekarnik, mikrofala, duża lodówka!
- Dużej łazienki z przestronną kabiną prysznicową oraz niezbędnymi sprzętami.
Mieszkanie znajduje się na spokojnym osiedlu, z dogodnym dostępem do komunikacji miejskiej oraz lokalnych sklepów LIDL 20 m od mieszkania, żabka oraz apteka pod blokiem.
Idealna lokalizacja dla osób szukających komfortu na obrzeżach Warszawy.
Miejsca postojowe ogólnodostępne na osiedlu lub możliwość wynajmu w garażu podziemnym.
Powierzchnia: 42 m²
Lokalizacja: ul. Płochocińska 199, Warszawa
Koszt wynajmu:3450
Czysz dodatkowo 550 zł + prąd. Liczniki poza zaliczkami w czynszu rozliczane na podstawie rachunków. Zainteresowanych zapraszam do kontaktu!",https://www.otodom.pl/pl/oferta/ul-plochocinska-2-pokoje-42m2-balkon-garaz-ID.4uuFB
Piękny apartament Browary Warszawskie,"4 500 zł
/miesiąc
+ Czynsz 1 000 zł","40m²
2 pokoje",1,miejskie,do zamieszkania,2025-01-23,,biuro nieruchomości,balkon,"ul. Krochmalna, Mirów, Wola, Warszawa, mazowieckie",,,False,2020,,,,meble,,,"(None,)","Mam przyjemność Zaprezentować Państwu piękny apartament usytuowany w jednej z najbardziej gorących inwestycji w Warszawie - Browary Warszawskie! To idealne miejsce dla osób ceniących sobie nowoczesny styl życia w samym sercu Warszawy. 

Mieszkanie jest przestronne, dobrze doświetlone i zaprojektowane z dbałością o detale. Składa sie z łazienki, przedpokoju, sypialni, salonu połączonego z kuchnią oraz tarasem. Dodatkowym atutem jest klimatyzacja, co zapewnia komfort w gorące dni. Apartament jest przeznaczony wyłącznie dla osób niepalących oraz bez zwierząt, co sprzyja zachowaniu czystości i komfortu. Jest dostępne od zaraz, co oznacza, że możesz wprowadzić się natychmiast. 

Nowoczesna infrastruktura osiedla w inwestycji Browary Warszawskie, piękne patio. Budynek oddany do użytku pod koniec 2019 roku. Browary Warszawskie to nie tylko doskonała lokalizacja, ale także bogata oferta kulturalna i gastronomiczna. W okolicy znajdziesz liczne restauracje, kawiarnie oraz sklepy, a także łatwy dostęp do komunikacji miejskiej.

CENA
Mieszkanie dostępne w cenie 4500zł czynsz dla właściciela + 1000zł wszystkie opłaty W czynszu wliczone są już wszystkie opłaty, takie jak energia elektryczna, woda, ogrzewanie, wywóz śmieci. 

Zapraszam wszystkie zainteresowane osoby do kontaktu.

KONTAKT:
Oliwia Gaworska 
T: Skontaktuj się 
M: 
Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/piekny-apartament-browary-warszawskie-ID4uyRm
"Ochota/Wlochy 47 m 2 od marca, dog friendly.","3 400 zł
/miesiąc
+ Czynsz 560 zł","47m²
2 pokoje",3/5,miejskie,do zamieszkania,,3 400 zł,prywatny,"balkon
garaż/miejsce parkingowe","ul. Instalatorów, Raków, Włochy, Warszawa, mazowieckie",,,False,2020,,,,zmywarka,,,"(None,)","Witam serdecznie! Do wynajęcia mieszkanie na granicy Ochoty i Włoch. Ul. Równoległa 7 Lokalizacja: Najszybciej do centrum można dostać się WKD 11 min lub SKM 10 min lub autobusem 15-25 zależy czy linia przyspieszona czy normalna. Jeden zbiorczy przystanek w odległości 800m . Dla leniuszków opcja autobusowa spod domu ( 2 min) linia 414 lub 228 do tramwajów 9,7,15 :) W okolica szybko się zabudowuje. Pojawiają się nowe żabki, putki, fryzjerzy, weterynarze, warzywniaki, mięsne i inne cuda. Najbliższa biedra 3 min samochodem. Rozkład i wyposażenie: Mieszkanie składa się z: 1. Salonu z aneksem 19,81 m 2 2. Sypialni 10,32 m2 + garderoby 2,84m2 3. Łazienki 3,90 m 2 4. Holu 8,86 m 2 5. Balkonu 1 3,28 m2 6. Balkonu 2 5,98 m 2 ( rozkład mieszkania można znaleźć w zdjęciach) W salonie kanapa narożna z funkcją spania oraz dwa fotele i telewizor 55”. Wydzielona część jadalna z rozkładanym stołem oraz 4 krzesłami. W kuchni oczywiście indukcja, piekarnik, zmywarka, lodówka . W łazience znajduje się kabina prysznicowa z deszczownicą oraz pralko-suszarka. W sypialni łóżko, stoliki nocne, regał oraz półki na książki- nic szczególnego. Wszystkie dywany na zdjęciach są tylko dlatego żeby chory pies się nie ślizgał. Można oczywiście się ich pozbyć. Opłaty: Cena za najem musi mi po prostu pokryć ratę kredytu więc jest to 3400. Do tego dochodzi czynsz: 560 zł( w czynszu woda, śmieci za 2 os) Prąd co dwa miesiące ok 200 zł Internet 60 zł Razem 4120 zł Do mieszkania przynależy miejsce w garażu podziemnym dodatkowo płatne 250 zł. Możliwe wynajęcie bez miejsca garażowego. Zapraszam do kontaktu SMS Skontaktuj się , chętnie oddzwonię po pracy i dogadamy szczegóły. Od kiedy? Mieszkanie będzie wolne od 1.03 Najem proponuję na minimum rok. P.S: Mieszkanie wymaga kilku małych napraw - tam śrubka, tam kołek, trochę pogryziona listwa podłogowa etc- chętnie pokryję ich koszty przed Twoim wprowadzeniem się i odliczę od najmu. Ewentualna kwestia zabrania niepotrzebnych Ci mebli do dogadania. Mieszkanie DOG Friendly i LGBT friendly.",https://www.otodom.pl/pl/oferta/ochota-wlochy-47-m-2-od-marca-dog-friendly-ID4uyW6
Eleganckie 2 pokoje z widokiem na zieleń,"5 500 zł
/miesiąc
+ Czynsz 800 zł","45m²
2 pokoje",5/6,miejskie,do zamieszkania,2025-01-27,7 000 zł,biuro nieruchomości,,"al. Aleja Przyjaciół, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",,,False,1936,,,,meble,,,"(None,)","Aurumreh ma przyjemność zaprezentować eleganckie 2 pokojowe mieszkanie położone na piątym piętrze przedwojennej kamienicy z 1936 roku. Budynek, wyposażony w windę i zachwycającą modernistyczną klatkę schodową, jest przykładem klasycznej architektury międzywojennej Warszawy.

Mieszkanie :
Na powierzchni 45 m² zaprojektowano funkcjonalną przestrzeń z materiałów premium z dbałością o każdy detal. Znajdziemy tu:

-Salon z aneksem kuchennym, idealny do codziennego życia i przyjmowania gości,
-Sypialnię wychodzącą na korony drzew zapewniającą kameralny spokój ,
-Łazienkę z wykończeniem w naturalnym kamieniu,
-Balkon, z którego rozpościera się widok na zielone, zaciszne patio.

Standard wykończenia:
Mieszkanie jest nowe i gotowe na pierwszego najemcę. Jego wyjątkowy charakter podkreślają:

-Wysokie sufity (3 m) ozdobione misterną sztukaterią,
-Podłoga z dębowego parkietu, ułożona w klasyczną francuską jodełkę,
-Aneks kuchenny i łazienka wykończone naturalnym kamieniem, które łączą elegancję z funkcjonalnością,
-Sypialnia z bardzo pojemnymi szafami gwarantujące komfort przechowywania,
-Balkon, wychodzący na zielone patio - idealny na chwilę relaksu.

Dla kogo?
To mieszkanie dla osób ceniących komfort i styl:
-Wymagającego singla,
-Pary pragnącej zamieszkać w sercu miasta,
-Osoby szukającej alternatywy dla hotelu podczas pobytu w Warszawie.

Doskonała lokalizacja
Mieszkanie znajduje się w jednej z najbardziej prestiżowych części Warszawy. W bezpośrednim sąsiedztwie Placu Zbawiciela, Placu Konstytucji i Hali Koszyki, oferujących szeroki wybór restauracji, kawiarni i atrakcji kulturalnych. Dodatkowo, bliskość Dolinki Szwajcarskiej, Parku Ujazdowskiego i Łazienek Królewskich czyni tę lokalizację idealną dla miłośników spacerów i aktywnego wypoczynku.
Komunikacja miejska (autobusy, tramwaje, metro) dostępna w zasięgu krótkiego spaceru, a lotnisko Chopina oddalone jedynie o 20 minut jazdy, zapewniają wygodę codziennego życia i podróży.

Zapraszamy do kontaktu i umówienia się na prezentację tego wyjątkowego mieszkania!

Umowa: najem okazjonalny
Czas: Minimum rok




Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/eleganckie-2-pokoje-z-widokiem-na-zielen-ID4uyvf
Powiśle | Wysokie Sufity | Do Aranżacji,"7 600 zł
/miesiąc
+ Czynsz 1 200 zł","85m²
3 pokoje",2,miejskie,,2025-01-23,0,biuro nieruchomości,balkon,"ul. Dobra, Powiśle, Śródmieście, Warszawa, mazowieckie",,,False,,tak,,,,,,"(None,)","3-POKOJOWE MIESZKANIE W ŚWIETNIE SKOMUNIKOWANEJ LOKALIZACJI

Przestronne wnętrza | Bardzo dobra komunikacja miejska | Blisko centrum | Do własnej aranżacji | Ponad 3m wysokości

*****

ROZKŁAD POMIESZCZEŃ:

Mieszkanie o powierzchni 85 m2, składa się z:

* 2 pokoi w amfiladzie z osobnymi wejściami (20m),
* pokoju,
* w pełni wyposażonej kuchni,
* łazienki z wanną,
* toalety.


LOKALIZACJA:

Świetna lokalizacja dla osób ceniących sobie dobry dostęp do komunikacji miejskiej. Tuż obok znajdują się liczne przystanki autobusowe prowadzące do każdej z dzielnic Warszawy oraz stacja metra Centrum Nauki Kopernik. W okolicy możemy znaleźć również liczne restauracje, bary, sklepy spożywcze, supermarket, salony urody i wiele innych.


INFORMACJE DODATKOWE:

* Do ceny najmu należy doliczyć czynsz administracyjny w wysokości 1200 zł, prąd oraz Internet.
* Wymagana kaucja w wysokości 1-miesięcznego czynszu najmu.
* Minimalny okres najmu 1 rok.
* Dostępne od zaraz.


Serdecznie zapraszam na prezentację!

——————————————

KONTAKT:

Kornelia Adamek: Skontaktuj się

Przedstawiona wyżej oferta nie jest ofertą handlową w rozumieniu przepisów prawa, lecz ma charakter informacyjny. Partners International dokłada starań, aby treści przedstawione w naszych ofertach były aktualne i rzetelne. Dane dotyczące ofert uzyskano na podstawie oświadczeń wynajmujących.

Jako agencja nieruchomości pobieramy wynagrodzenie w formie prowizji.

——————————————

CONTACT:

Kornelia Adamek: Skontaktuj się

The above information is not a commercial offer for the purposes of the law, but is informative. All data relating to the real estate was obtained on the basis of statements of the Landlords.

As a real estate agency we charge a commission.

——————————————

3-ROOM APARTMENT IN A GREAT COMMUNICATION LOCATION

Spacious interiors | Very good public transport | Close to the center | For your own arrangement | More than 3m high

*****

ROOM LAYOUT:

The apartment with an area of 85 m2, consists of:

* 2 rooms in amphilade with separate entrances (20m),
* room,
* fully equipped kitchen,
* bathroom with bathtub,
* toilet.


LOCATION:

Great location for people who appreciate good access to public transport. Right next to it, there are numerous bus stops leading to each of the districts of Warsaw and the Centrum Nauki Kopernik metro station. In the area we can also find numerous restaurants, bars, grocery stores, a supermarket, beauty salons and much more.


ADDITIONAL INFORMATION:

* Administrative rent of 1200 PLN, electricity and Internet should be added to the rental price.
* A deposit of 1 month's rent is required.
* Minimum rental period of 1 year.
* Available immediately.


You are cordially invited to the presentation!",https://www.otodom.pl/pl/oferta/powisle-wysokie-sufity-do-aranzacji-ID4uz6k
Eleganckie 2 pokoje po remoncie,"6 500 zł
/miesiąc","66m²
2 pokoje",2/5,miejskie,do zamieszkania,,,biuro nieruchomości,balkon,"Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",,,False,1937,,,,meble,,,"(None,)","LOKALIZACJA
Śródmieście Południowe między Placem Zbawiciela, a Politechniką Warszawska – piękne historyczne wspomnienie dostojnej przedwojennej Warszawy.
Bezpośrednie przy wejściu do stacji do Metro Politechnika, tuż przy budynku przystanek tramwajowy i przystanki autobusowe. Dostęp do pełnej infrastruktury miasta

Kamienica bezpośrednio po remoncie elewacji frontowej. Na klatkach schodowych niespotykane żółte lastriko.

MIESZKANIE
Piękne połączenie paryskiego smaku i warszawskiego ard deco – w stylu lat pięćdziesiątych i sześćdziesiątych.
Eleganckie mieszkanie bezpośrednio po gruntownym remoncie wykonanym w wysokim standardzie i z dużą dbałością o ocalenie tego co najcenniejsze w warszawskiej kamienicy i stworzenie uniwersalnej przestrzeni idealnej do zamieszkania i / lub prowadzenia nieuciążliwej działalności gospodarczej.

Układ pomieszczeń:
- reprezentacyjny holl (ok. 7 m2),
- pokój (ok. 18 m2) z balkonem zaaranżowany na dwuosobową sypialnię z 2 szafami wnękowymi
- pokój (ok. 18 m2) z pojemnymi szafami na jednej ścianie – dziś gabinet
- łazienka z prysznicem, WC i umywalką – ok. 4 m2
- kuchnia ok. 20 m2 z jadalnią z możliwością zaaranżowania salonu – położona od strony dużego zielonego patio pomiędzy sąsiednimi kamienicami.
Wszystkie pomieszczenia doskonale doświetlone trójdzielnymi oknami

Wysokość pomieszczeń to 3,20 m.

W skład wyposażenia wchodzą między innymi oryginalne meble pochodzące z tego mieszkania po renowacji.

Dostępne od zaraz

Serdecznie zapraszam na prezentację tej wyjątkowej nieruchomości.
Z uwagi na fakt, że część prezentowanych informacji pochodzi od osób trzecich i pomimo starań nie zawsze możliwa jest ich pełna weryfikacja - Libero Nieruchomości nie ponosi odpowiedzialności za ich kompletność i zgodność z aktualnym stanem faktycznym. Oferta nie jest ofertą w rozumieniu Kodeksu Cywilnego, lecz ma charakter informacyjny.

Prezentowanie nieruchomości - na życzenie klienta po uprzednim umówieniu się.
Zapraszamy do kontaktu z opiekunem oferty codziennie w godz. 9.00 - 18.00.

• Zapewniamy sprawną i kompleksową obsługę transakcji!
• Porady prawne i tekst umowy przedwstępnej w kwocie prowizji!
• Sprzedając dotychczasowe mieszkanie lub dom i kupując nową nieruchomość za naszym pośrednictwem uzyskasz najlepsze warunki współpracy!

Nr licencji pośrednika –15861

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/eleganckie-2-pokoje-po-remoncie-ID.4ut93
150m2 | klimatyzacja | na biuro | Powiśle,"10 900 zł
/miesiąc
+ Czynsz 3 000 zł","150m²
4 pokoje",3/4,,,,,biuro nieruchomości,garaż/miejsce parkingowe,"ul. Tamka, Powiśle, Śródmieście, Warszawa, mazowieckie",,,False,,tak,,,klimatyzacja,,,"(None,)","Biuro o powierzchni 150 m2 na Warszawskim Powiślu przy ulicy Tamka 
Lokal zlokalizowany na trzecim piętrze w budynku mieszkalno-biurowym (z windą), przestronny, odnowiony, funkcjonalny, pomieszczenia dobrze ze sobą skomunikowane i klimatyzowane. 

Lokalizacja:
Lokal znajduje się na Warszawskim Powiślu, w bliskiej odległości Elektrowni Powiśle, Centrum Nauki Kopernik, Biblioteki Uniwersytetu Warszawskiego, licznych restauracji, kawiarni, sklepów oraz terenów spacerowych. Świetne połączenie z resztą miasta zapewnia metro (350 m stacja linii M2 Centrum Nauki Kopernik) oraz liczne przystanki autobusowe.

Rozkład:
Lokal o powierzchni 150 m², znajduje się na trzecim piętrze i składa się z 4 przestronnych pomieszczeń, kuchni, oraz łazienki.
Lokal nie jest umeblowany, co daje możliwość urządzenia go według własnego gustu i preferencji.


Dodatkowe informacje i opłaty:
- lokal jest wyposażony w klimatyzację
- teren zamknięty z całodobową ochroną.
- w cenie są dwa miejsca parkingowe w garażu podziemnym
- podana cena jest ceną netto
- do ceny należy doliczyć opłatę administracyjną ok. 3000 zł + vat
- dodatkowo płatna media według zużycia
- Internet, telefon - oddzielne umowy z operatorami dostępnymi w budynku
- kaucja półtoramiesięczna

Zapraszam na prezentacje

Kontakt:
Monika Leśniewska 
tel. Skontaktuj się

Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.

Oferta wysłana z programu IMO dla pośredników",https://www.otodom.pl/pl/oferta/150m2-klimatyzacja-na-biuro-powisle-ID4uyGo
"Kawalerka Mokotów-ul.Wołoska Czynsz=2.705zł+ee,gaz","2 700 zł
/miesiąc
+ Czynsz 5 zł","23m²
1 pokój",1/3,miejskie,do zamieszkania,,,biuro nieruchomości,piwnica,"ul. Wołoska, Wierzbno, Mokotów, Warszawa, mazowieckie",,,False,1962,,,,meble,,,"(None,)","Mokotów - Wołoska - Bytnara. Przyjemne, zadbane mieszkanie - kawalerka z oddzielną widną kuchnią w zadbanym budynku na Górnym Mokotowie. Niedaleko Merto Wierzbno, Park Pole Mokotowskie, Centrum Biznesowe Mordor.
Pokój duży z wydzieloną częścią sypialną. Oddzielna widna kuchnia, łazienka z WC, przedpokój.
Okna od strony zachodniej w pokoju i północno-zachodniej w kuchni. Mieszkanie odnowieniu. W pełni urządzone, umeblowane i wyposażone.
W pokoju wygodne łóżko, stół z krzesłami, komoda, biurko, regal.
W kuchni pełne wyposażanie - lodówka z zamrażarką, zlewozmywak, kuchnia gazowa z piekarnikiem, szafki.
W łazience prysznic, umywalka z szafką, ustęp, pralka.
W przedpokoju szafa wnękowa, wieszak ubraniowy. Do mieszkania przynależy spora piwnica (np na rower).
Bardzo atrakcyjna lokalizacja. Do metra do 7 minut piechotą lub komunikacją.
Opłaty miesięczne 2.705 zł (czynsz najmu 2.250 zł + opłaty administracyjne 455 zł). Dodatkowo opłaty za prąd i gaz.
Kaucja jednomiesięczna.
Umowa najmu okazjonalnego. Zwierzęta nie są akceptowane.
Agnieszka Wiącek
Pośrednik w obrocie nieruchomościami licencja 19747
tel. Skontaktuj się
e-mail:
Xavier Nieruchomości Sp. z o.o.
NIP 524-276-92-50
KRS 0000505791
Kontakt:
Warszawa 00-050
ul.Świętokrzyska 16 lok.23c
Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/kawalerka-mokotow-ul-woloska-czynsz2-705zl-ee-gaz-ID4uu7y
Centrum!,"2 500 zł
/miesiąc","27m²
1 pokój",1/1,gazowe,do zamieszkania,,800 zł,biuro nieruchomości,balkon,"Łomianki, Łomianki, warszawski zachodni, mazowieckie",,,False,2000,,,,klimatyzacja,,,"(None,)","Do wynajęcia atrakcyjna kawalerka składająca sie salonu z aneksem kuchennym i ł łazienką. w pełni umeblowana i wyposażona w sprzęt AGD. Dodatkowym atutem jest klimatyzacja oraz balkon. Położona w centrum Łomianek.
POLECAM!!!
PEŁNA OFERTA BIURA NA STRONIE AGENCJI.
Opiekun oferty Katarzyna Sudaj, tel. Skontaktuj się , e-mail
Informacje zawarte powyżej nie są ofertą w rozumieniu Kodeksu Cywilnego. Więcej ofert na stronie biura Godziny pracy biura pn-pt 10.00-18.00 oraz na KAŻDE życzenie po wcześniejszym umówieniu się.***
Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.",https://www.otodom.pl/pl/oferta/centrum-ID4uspR
Nowoczesne Mieszkanie Z Tarasem – Metro Służew,"4 000 zł
/miesiąc
+ Czynsz 930 zł","52m²
2 pokoje",parter/6,,,,0,biuro nieruchomości,,"ul. Dolina Służewiecka, Ursynów Północny, Ursynów, Warszawa, mazowieckie",,,False,,nie,,,,,,"(None,)","PL

Nowoczesne mieszkanie 52 m² z tarasem - metro Służew, doskonała lokalizacja!

Jeśli szukasz komfortowego mieszkania w nowoczesnym budynku, z przestronnym tarasem i świetnym dojazdem do centrum Warszawy, ta oferta jest właśnie dla Ciebie!

Podstawowe informacje:
Powierzchnia mieszkania: 52 m²
Taras: 14 m² z przynależnym ogródkiem - idealne miejsce na relaks lub poranną kawę
Piętro: Parter w nowoczesnym apartamentowcu z 2017 roku
Stan mieszkania: Świeżo po generalnym remoncie, wyposażone w zupełnie nowe meble i sprzęty - jeszcze nikt w nim nie mieszkał!

Rozkład i wnętrze:
Przestronne i funkcjonalne wnętrze, idealnie zaprojektowane z myślą o wygodzie codziennego życia
Gotowe do wprowadzenia się - wystarczy przyjść z walizkami!
Udogodnienia:
Miejsce parkingowe: Dedykowane miejsce w garażu podziemnym - wliczone w cenę najmu
Komórka lokatorska: Dostępna do wynajęcia (szczegóły do ustalenia)
Budynek: Nowoczesny apartamentowiec z dużą windą i profesjonalnym zarządem spółdzielni mieszkaniowej „Służew nad Dolinką”
Zwierzęta: Mile widziane
Lokalizacja:
Metro Służew: Zaledwie 5 minut spacerem (450 metrów)
Otoczenie zieleni: Budynek znajduje się na Dolince Służewieckiej - spokojnej i malowniczej okolicy z terenami idealnymi na spacery, jogging i rekreację
Bliskość usług: W sąsiedztwie znajdziesz centrum handlowe „Land”, sklepy spożywcze (w tym Żabkę w budynku), apteki, przedszkole oraz liczne punkty usługowe
Dla rodzin i dzieci:
Na osiedlu znajduje się nowoczesny, duży plac zabaw - idealne miejsce do spędzania czasu z dziećmi
Warunki wynajmu:
Czynsz najmu: Do ustalenia
Czynsz administracyjny: 930 zł.
Kaucja: W wysokości jednego miesiąca najmu

Mieszkanie idealnie nadaje się zarówno dla par, singli, jak i rodzin z dziećmi. To doskonały wybór dla osób, które cenią sobie spokój, komfort i łatwy dostęp do miejskiej infrastruktury.

Zapraszam do kontaktu - chętnie udzielę szczegółowych informacji i prześlę dodatkowe zdjęcia. Nie zwlekaj - taka oferta to rzadkość!

-- Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 § 1 Kodeksu cywilnego. Szczegóły oferty mogą ulec zmianie, a jej dostępność nie jest gwarantowana. Administratorem danych osobowych jest Focus Real Estate Sp. z o.o. z siedzibą przy ul. Ananasowej 29/U17C, 00-711 Warszawa. Dane przetwarzane są w celu kontaktu w sprawie oferty, zgodnie z obowiązującymi przepisami prawa.

ENG

Modern Apartment 52 m² with Terrace - Służew Metro, Excellent Location!

If you're looking for a comfortable apartment in a modern building, with a spacious terrace and excellent access to the center of Warsaw, this offer is perfect for you!

Basic Information:

Apartment Area: 52 m²
Terrace: 14 m² with a garden - ideal for relaxation or morning coffee
Floor: Ground floor in a modern apartment building from 2017
Condition: Freshly renovated, equipped with brand-new furniture and appliances - never lived in before!
Layout and Interior:

Spacious and functional interior, perfectly designed for everyday convenience
Ready to move in - just bring your suitcase!
Amenities:

Parking Spot: Dedicated space in the underground garage - included in the rent
Storage Room: Available for rent (details to be agreed)
Building: Modern apartment building with a large elevator and professional management by the housing cooperative ""Służew nad Dolinką""
Pets: Welcome
Location:

Służew Metro: Just a 5-minute walk (450 meters)
Green Surroundings: The building is located on Dolinka Służewiecka - a peaceful and picturesque area perfect for walks, jogging, and recreation
Proximity to Services: Nearby you’ll find the “Land” shopping center, grocery stores (including a Żabka in the building), pharmacies, a kindergarten, and various service points
For Families and Children:

The estate features a modern, large playground - an ideal spot for children
Rental Terms:

Rent Price: To be agreed
Administrative fee: 930 PLN
Deposit: Equivalent to one month’s rent
Direct Listing: We kindly ask real estate agencies not to contact us
This apartment is perfect for couples, singles, or families with children. It’s an excellent choice for those who value peace, comfort, and easy access to city infrastructure.

Contact us for more details and additional photos. Don’t wait - such an offer is a rare find!

-- The above offer is for informational purposes only and does not constitute a commercial offer within the meaning of Article 66 § 1 of the Civil Code. Offer details may change, and availability is not guaranteed. The administrator of personal data is Focus Real Estate Sp. z o.o. with its registered office at ul. Ananasowa 29/U17C, 00-711 Warsaw. Data is processed for the purpose of contacting regarding the offer, in accordance with applicable laws.

UKR:

Сучасна квартира 52 м² з терасою - метро Służew, чудова локація!

Якщо ви шукаєте комфортну квартиру в сучасній будівлі з просторою терасою та чудовим доступом до центру Варшави, ця пропозиція саме для вас!

Основна інформація:

Площа квартири: 52 м²
Тераса: 14 м² із садом - ідеальне місце для відпочинку чи ранкової кави
Поверх: Перший у сучасному будинку 2017 року
Стан: Щойно після капітального ремонту, обладнана абсолютно новими меблями та технікою - ніхто ще не проживав!
Планування та інтер’єр:

Просторий та функціональний інтер’єр, продуманий для повсякденного комфорту
Готова до заселення - достатньо просто приїхати!
Зручності:

Місце для паркування: Виділене місце в підземному гаражі - включено у вартість оренди
Складське приміщення: Доступне для оренди (деталі обговорюються)
Будинок: Сучасна будівля з великим ліфтом і професійним управлінням кооперативу ""Służew nad Dolinką""
Домашні тварини: Ласкаво просимо
Локація:

Метро Służew: Лише 5 хвилин пішки (450 метрів)
Зелені зони: Будинок розташований у мальовничому місці Dolinka Służewiecka, ідеальному для прогулянок та відпочинку
Послуги поруч: Торговий центр «Land», продуктові магазини (включно із Żabka у будівлі), аптеки, дитячий садок та інші послуги
Для родин із дітьми:

На території комплексу є сучасний великий дитячий майданчик
Умови оренди:

Ціна оренди: Обговорюється
Адміністративний збір: 930 злотих.
Депозит: У розмірі одного місяця оренди
Прямий власник: Агенціям нерухомості просимо не турбувати
Квартира ідеально підходить для пар, одинаків чи родин із дітьми. Відмінний вибір для тих, хто цінує спокій, комфорт та зручну інфраструктуру.

Звертайтеся для отримання детальної інформації та додаткових фото. Не зволікайте - така пропозиція рідкість!

-- Ця пропозиція є інформаційною і не є комерційною пропозицією у розумінні статті 66 § 1 Цивільного кодексу. Деталі пропозиції можуть змінюватися, а її доступність не гарантується. Адміністратором персональних даних є Focus Real Estate Sp. z o.o. з юридичною адресою: вул. Ананасова 29/U17C, 00-711 Варшава. Дані обробляються з метою контакту щодо пропозиції відповідно до чинного законодавства.

RUS

Современная квартира 52 м² с террасой - метро Służew, отличное расположение!

Если вы ищете комфортную квартиру в современном доме с просторной террасой и удобным доступом к центру Варшавы, это предложение для вас!

Основная информация:

Площадь квартиры: 52 м²
Терраса: 14 м² с садом - идеальное место для отдыха или утреннего кофе
Этаж: Первый в современном доме 2017 года постройки
Состояние: Свежий капитальный ремонт, полностью новая мебель и техника - еще никто не жил!
Планировка и интерьер:

Просторный и функциональный интерьер, созданный для комфорта
Готова к заселению - нужно лишь приехать!
Удобства:

Парковочное место: Выделенное место в подземном гараже - включено в стоимость аренды
Кладовая: Доступна для аренды (детали обсуждаются)
Здание: Современный дом с большим лифтом и профессиональным управлением кооператива ""Służew nad Dolinką""
Домашние животные: Разрешены
Расположение:

Метро Służew: Всего 5 минут пешком (450 метров)
Зеленая зона: Дом расположен на Dolinka Służewiecka - тихое и живописное место для прогулок и отдыха
Удобства рядом: Торговый центр «Land», продуктовые магазины (в том числе Żabka в здании), аптеки, детский сад и другие услуги
Для семей с детьми:

На территории комплекса есть современная большая детская площадка
Условия аренды:

Стоимость аренды: По договоренности
Административный сбор: 930 злотых.
Залог: В размере одного месяца аренды
Объявление от владельца: Агентствам недвижимости просьба не беспокоить
Квартира идеально подходит для пар, одиночек и семей с детьми. Прекрасный выбор для тех, кто ценит тишину, комфорт и удобную инфраструктуру.

Свяжитесь с нами для получения подробной информации и дополнительных фото. Не откладывайте - такие предложения редкость!

-- Данное предложение является информационным и не является коммерческим предложением в понимании статьи 66 § 1 Гражданского кодекса. Подробности предложения могут изменяться, и его доступность не гарантируется. Администратором персональных данных является Focus Real Estate Sp. z o.o., зарегистрированная по адресу: ул. Ананасова 29/U17C, 00-711 Варшава. Данные обрабатываются с целью связи по поводу предложения в соответствии с действующим законодательством.",https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-z-tarasem-metro-sluzew-ID4uz0R
