title,rent_price,area_room_num,floor,ogrzewanie,flat_condition,available_from,deposit,advertiser_type,additional_information,location,latitude,longitude,approximate_coordinates,year_of_construction,elevator,building_type,security,equipment,utilities,safeguards,announcement_date,adv_description,link
"Po gruntownym remoncie,osobna kuchnia,funkcjonalne","2 700 zł
/miesiąc
+ Czynsz 560 zł","36m²
1 pokój
tylko dla niepalących",6/7,miejskie,do zamieszkania,,4 000 zł,prywatny,"tylko dla niepalących
oddzielna kuchnia","ul. Łukowska, Grochów, Praga-Południe, Warszawa, mazowieckie",52.240004,21.098982,False,,tak,,,"zmywarka
lodówka
meble
piekarnik
kuchenka
pralka",,,"(None,)","Atrakcyjne mieszkanie o powierzchni 36 m^2 po gruntownym remoncie zakończonym w listopadzie 2024, wykończone w wysokim standardzie, stan jak nowego mieszkania.
Wykończone, umeblowane, wyposażone, gotowe do zamieszkania
Pokój dzienny - przestronny, bardzo dobrze doświetlony, zamykany drzwiami, a w nim: duże okna i nowe meble: rozkładany stół z krzesłami, duża rozkładana kanapa z funkcją spania i pojemnikiem na pościel, pojemny kredens, przyłącza RTV
Kuchnia – oddzielne pomieszczenie zamykane drzwiami, z oknem, z dużą liczbą szafek, wyposażona, nowy sprzęt AGD (kuchenka, piekarnik, okap, zmywarka), lodówka
Łazienka – w pełni wyposażona
Przedpokój – bardzo pojemna szafa wnękowa, szafka na buty, lustro
Bardzo dobra lokalizacja, w pobliżu sklepy, centrum handlowe, przedszkole, szkoła, park, komunikacja miejska z wygodnym połączeniem do centrum miasta.
Parking przeznaczony dla mieszkańców bloku.
W bezpośrednim sąsiedztwie niska zabudowa niezakłócająca widoku z okna.
Opłaty
Czynsz najmu: 2700 zł miesięcznie
Czynsz administracyjny 560 zł miesięcznie (w tym już uwzględnione zaliczki za wodę i centralne ogrzewanie)
Opłaty za media zgodnie ze zużyciem
Kaucja 4000 zł jednorazowo
Umowa najmu okazjonalnego
Dla osób niepalących
Internet i telewizja we własnym zakresie
Wynajem bezpośredni, agencje proszę o nie oferowanie współpracy.",https://www.otodom.pl/pl/oferta/po-gruntownym-remoncie-osobna-kuchnia-funkcjonalne-ID4uJKR
Nowe 2 pokoje mieszkanie,"3 500 zł
/miesiąc
+ Czynsz 500 zł","35m²
2 pokoje",4/5,miejskie,do zamieszkania,,4 000 zł,prywatny,"balkon
garaż/miejsce parkingowe","ul. Lazurowa 15D, Chrzanów, Bemowo, Warszawa, mazowieckie",52.23266,20.896844,False,2024,tak,blok,monitoring / ochrona,"zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka
klimatyzacja",,domofon / wideofon,"(None,)","Do wynajęcia nowe, właśnie wykończone mieszkanie na przedostatnim piętrze.
Mieszkanie składa się z 2 pokoi, przedpokoju, łazienki oraz dużego balkonu.
Mieszkaniu umeblowane. Podwójne łózko z pojemnikiem w sypialni, rozkładana sofa w salonie, stół z 4 krzesłami, dwie szafy w zabudowie.
Mieszkanie posiada klimatyzację.
Wraz z mieszkaniem możliwość wynajęcia miejsca postojowego.",https://www.otodom.pl/pl/oferta/nowe-2-pokoje-mieszkanie-ID4uJHB
2 pokoje ul. Wrzeciono 50,"2 200 zł
/miesiąc
+ Czynsz 620 zł","36m²
Wynajmę również studentom
2 pokoje",1/3,miejskie,do zamieszkania,,3 000 zł,biuro nieruchomości,oddzielna kuchnia,"ul. Wrzeciono, Wrzeciono, Bielany, Warszawa, mazowieckie",52.290856,20.945821,False,1970,tak,blok,,"lodówka
pralka
kuchenka
piekarnik","internet
telewizja kablowa","drzwi / okna antywłamaniowe
domofon / wideofon","(None,)","Do wynajęcia mieszkanie dwupokojowe w budynku z 1970 roku w dobrym stanie, na Bielanach przy Al. Wrzeciono 50.

Kuchnia - szafki i sprzęt AGD (lodówka, okap, piekarnik). Pokój duży - sofa, komoda, stół plus 4 krzesła. Pokój mały - szafa, łóżko. Przedpokój - szafa, wieszak.. Łazienka - glazura i terakota, wanna, pralka. Mieszkanie skromne czyste, gotowe do wprowadzenia się.
KOSZTY:
Czynsz najmu 2200 zł miesięcznie
plus czynsz administracyjny 620 zł miesięcznie (zawiera zaliczkę na poczet zużycia przez Najemcę ciepłej i zimnej wody, centralnego ogrzewania i wywozu śmieci),
plus energia elektryczna i gaz 180 zł miesięcznie

Kaucja - 3000 zł
W lokalu nie są akceptowane zwierzęta (psy i koty) i obowiązuje całkowity zakaz palenia.

POLECAMY I ZAPRASZAMY.

Zamieszczone na naszych stronach ogłoszenia nie stanowią oferty w rozumieniu art.66 Kodeksu Cywilnego. Stanowi ono zaproszenie do rokowań w myśl art.71 Kodeksu Cywilnego. Staramy się, aby informacje zawarte w ogłoszeniach były dokładne, kompletne i aktualne, jednak dane te pochodzą od zgłaszających i nie zawsze możemy je zweryfikować.


Oferta 57670239 z systemu LocumNet-OnLine.",https://www.otodom.pl/pl/oferta/2-pokoje-ul-wrzeciono-50-ID4uJvk
3 pokoje - blisko centrum,"3 500 zł
/miesiąc
+ Czynsz 1 050 zł","46m²
Wynajmę również studentom
3 pokoje",8/10,miejskie,do zamieszkania,,3 000 zł,prywatny,"balkon
oddzielna kuchnia","ul. Nowowiejska 39, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",52.220021,21.009051,False,1964,tak,blok,,"zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka",internet,domofon / wideofon,"(None,)","Przytulne 3-pokojowe mieszkanie z widokiem na panoramę Warszawy. Bliskość takich punktów jak: metro politechnika, dworzec centralny, pole mokotowskie. W pobliżu linie tramwajowe i autobusowe. Obok liceum Staszica i przedszkole. Bezpieczna okolica.",https://www.otodom.pl/pl/oferta/3-pokoje-blisko-centrum-ID4uJSG
Do wynajęcia nowoczesne dwupokojowe mieszkanie,"4 300 zł
/miesiąc","37m²
2 pokoje",7/7,miejskie,do zamieszkania,,10 750 zł,biuro nieruchomości,garaż/miejsce parkingowe,"skwer Skwer kard. Stefana Wyszyńskiego, Nowolipki, Wola, Warszawa, mazowieckie",52.238993,20.983122,False,2000,tak,blok,monitoring / ochrona,"zmywarka
lodówka
meble
piekarnik
telewizor
pralka
klimatyzacja","telewizja kablowa
internet",domofon / wideofon,"(None,)","Speak english, Говорю по-русски, розмовляю українською, ben Türkçe konuşuyorum.
Do wynajęcia dwupokojowe mieszkanie z klimatyzacją zlokalizowane na Woli przy ulicy Skwer Kard. Stefana Wyszyńskiego.
  Mieszkanie jest w pełni wyposażone i umeblowane, posiada niezbędny sprzęt AGD:
pralka, zmywarka, lodówka, płyta grzewcza, piekarnik, okap, telewizor, klimatyzacja. W salonie rozkładana wygodna sofa z telewizorem.
  Budynek jest bardzo blisko wszystkich rodzajów transportu. W pobliżu znajduje się wiele sklepów, restauracji i atrakcji. Jest miejsce parkingowe.
  Koszt wynajmu to 4300 + opłaty za światło, wodę i ogrzewanie.
Kaucja 2,5 miesiąca.",https://www.otodom.pl/pl/oferta/do-wynajecia-nowoczesne-dwupokojowe-mieszkanie-ID.4uHef
Dla aktywnych - blisko atrakcji i metra,"2 350 zł
/miesiąc
+ Czynsz 648 zł","34m²
Wynajmę również studentom
1 pokój
tylko dla niepalących",> 10/17,miejskie,do zamieszkania,2025-03-01,3 900 zł,prywatny,"balkon
tylko dla niepalących
oddzielna kuchnia","ul. Kijowska, Stara Praga, Praga-Północ, Warszawa, mazowieckie",52.250119,21.043465,False,,tak,blok,"teren zamknięty
monitoring / ochrona","lodówka
meble
piekarnik
kuchenka
pralka","telewizja kablowa
internet",domofon / wideofon,"(None,)","Przestronna Kawalerka (34 m2) - w doskonałej lokalizacji i świetnie skomunikowana z resztą miasta - ze stojakami dla rowerów na zamkniętej posesji, z dużą loggią, fajnym widokiem z 14 piętra. ;-)
Na Powiśle dojedziesz w 2 min., do Świętokrzyskiej w 5 min. , do R. Daszyńskiego w 9 min.
Wolna od 1 marca.
Jest wszystko czego trzeba, aby wygodnie żyć:  węzeł komunikacyjny, małe sklepiki i supermarkety, apteki, banki. Dla przyjemności: liczne knajpki, park Skaryszewski, ścieżki rowerowe, Natura 2000 nad Wisłą, basen, Stadion Narodowy, Port Praski. Raj dla ceniących życie kulturalne: koncerty, spektakle, wystawy.
ŚWIETNA KOMUNIKACJA: Metro (300 m od budynku), pod blokiem przystanki tramwajowe i autobusowe we wszystkich kierunkach; Dworzec Wschodni (700 m od domu), Wileński (1 km); dojazd na lotnisko Chopina ok. 30 min, do tego w Modlinie ok. 1 h.
DOSKONAŁA LOKALIZACJA:  550 m do Teatru Powszechnego, 900 m do Konesera, 1 km do Portu Praskiego i CH Wileńska. 1,8 km na bulwary wiślane - przez kładkę pieszo-rowerową.
Tramwajem: 8 minut do Starego Miasta, 14 minut do Ronda de Gaulle'a.
BEZPIECZNE: brama wjazdowa z domofonem, ochrona, monitoring, strzeżony parking dla rowerów
NA WYPOSAŻENIU: kanapa, szafa wnękowa i wolnostojąca, komoda z szufladami, regał, pawlacze, stół + 4 krzesła, stolik kawowy, lampa „podłogowa”, meble kuchenne, lodówka, pralka.
Wszystko jasne, proste, dające możliwość indywidualnej aranżacji.
CENA najmu: 2350 zł + 648,41 zł czynsz + opłaty licznikowe.  Kaucja 3900 zł.
Zapraszam do kontaktu",https://www.otodom.pl/pl/oferta/dla-aktywnych-blisko-atrakcji-i-metra-ID4uHPe
2 pok. 34m2 po generalnym remoncie,"2 800 zł
/miesiąc
+ Czynsz 700 zł","34m²
Wynajmę również studentom
2 pokoje",,kotłownia,do zamieszkania,,6 000 zł,prywatny,balkon,"ul. Maszewska, Chomiczówka, Bielany, Warszawa, mazowieckie",52.277286,20.914559,False,2001,tak,blok,"teren zamknięty
monitoring / ochrona","zmywarka
lodówka
meble
piekarnik
kuchenka
pralka",,domofon / wideofon,"(None,)","Do wynajęcia 2-pokojowe, umeblowane mieszkanie na zamkniętym , cichym osiedlu w Warszawie, dzielnica Bielany. Powierzchnia mieszkania 34 m² usytuowane na 5 piętrze. Mieszkanie składa się z otwartej kuchni i salonu z balkonem, sypialni, łazienki i przedpokoju. Kuchnia wyposażona w sprzęt AGD: piekarnik, płyta elektryczna, okap, mikrofalówka, lodówka. W łazience wanna, pralka. Mieszkanie po remoncie, większość sprzętów AGD wymieniona na nowe.
Mieszkanie dostępne ""od ręki""",https://www.otodom.pl/pl/oferta/2-pok-34m2-po-generalnym-remoncie-ID4uJVb
Komfortowe mieszkanie 2 pokojowe z dużym balkonem,"2 800 zł
/miesiąc
+ Czynsz 480 zł","35.12m²
Wynajmę również studentom
2 pokoje
tylko dla niepalących",1/4,miejskie,do zamieszkania,,3 000 zł,prywatny,"balkon
tylko dla niepalących","ul. Przaśna 18, Żerań, Białołęka, Warszawa, mazowieckie",52.310762,20.974563,False,2016,nie,blok,"teren zamknięty
monitoring / ochrona","lodówka
meble
piekarnik
kuchenka
telewizor
pralka",,domofon / wideofon,"(None,)","Do wynajęcia komfortowe 2-pokojowe mieszkanie w Warszawie, Żerań, ul. Przaśna 18. Ogłoszenie prywatne. 

! Elastyczność czasu wynajmu (możliwy długi lub krótszy czas (min. 6 m-scy)

Oferuję do wynajmu komfortowe mieszkanie o powierzchni 35,12 m², wykończone w wysokim standardzie, z użyciem sprzętów premium. Mieszkanie było wykończone do użytkowania własnego, znajduje się na 1 piętrze nowoczesnego budynku z 2016 roku i zostało gruntownie wyremontowane w 2023 roku, oferując elegancki, nowoczesny design oraz najwyższą jakość wykończenia. Idealne dla osób ceniących komfort i estetykę, dla singla, pary lub małej rodziny. Mieszkanie jest kompletnie wyposażone, gotowe do zamieszkania. 
Szczegóły mieszkania: 
Salon z dużą, narożną, wygodną kanapą (welur, regulowane zagłówki, narożnik z funkcją spania, przestrzeń do przechowywania w kanapie), aneksem kuchennym i przestronnym balkonem. Telewizor Philips OLED 55 cali (głębia kolorów). 
Aneks kuchenny: płyta indukcyjna z opcją boost, piekarnik Elekrolux (300 stopni), nowa lodówka Samsung BeSpoke (zamrażalnik NoFrost) 
Sypialnia z łóżkiem 140x200 cm, wygodnym materacem Viscotherapy z pianką termoodkształcalną i pokrowcem Climatronic 3D. W łóżku znajduje się także duża przestrzeń do przechowywania. 
Łazienka z wanną oraz prysznicem w szkle. Dodatkowo, nowa pralko-suszarka Elektrolux z pompą ciepła (szybkie pranie i suszenie w ciągu 3h). 
Balkon o powierzchni niemal 15 m² 
Wyjątkowe atuty mieszkania: 
Nowoczesne meble (kanapa, drewniane (biała bejca) komoda i regał, łóżko, szafy), wymienione podłogi na gres, nowe lampy. 
Komfortowe wyposażenie m.in. pralko-suszarka z pompą ciepła, telewizor OLED 55 cali, materac Viscotherapy 
Wysokiej jakości żaluzje bambusowe w kolorze szarym na wszystkich oknach. 
Mieszkanie latem dzięki dużemu balkonowi staje się jeszcze bardziej przestronne, idealne miejsce na relaks w hamaku czy bujanym krześle. 
W okolicy osiedla znajduje się strefa bezpłatnego parkowania oraz liczne miejsca parkingowe. 
Lokalizacja: 
Blisko przystanki autobusowe: ul. Modlińska (126, 186, 314, 509, 516, 518, 723, 731, N03, N13, N63) oraz ul. Myśliborska (211). 
Tramwaje: linie 2, 17. 
W bliskim sąsiedztwie sklepy np. Biedronka, Żabka. 
  Cena wynajmu 2800 zł plus czynsz 480 zł (dla 1 osoby, w tym są uwzględnione zaliczki na wodę (3 m3) oraz zaliczka na ogrzewanie), dodatkowo płatna energia elektryczna (według faktur) plus rozliczenie dopłaty/nadpłaty za media (woda, ogrzewanie) - rozliczenie w trybie miesięcznym prognoz/zaliczek spisywane z liczników, pełne rozliczenie za wodę co 6 m-scy, za ogrzewanie co 12 m-scy. 
Wymagana kaucja: 3000 
Dostępność: mieszkanie dostępne od 10 lutego 2025, ew. inny termin do domówienia",https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-2-pokojowe-z-duzym-balkonem-ID4uJL2
Luksusowy apartament przy Łazienkach Królewskich,"24 000 zł
/miesiąc","136m²
4 pokoje",4/7,,do zamieszkania,,,biuro nieruchomości,garaż/miejsce parkingowe,"Wierzbno, Mokotów, Warszawa, mazowieckie",52.19592,21.01403,True,,nie,apartamentowiec,,meble,,,"(None,)","LUKSUSOWY APARTAMENT PRZY ŁAZIENKACH KRÓLEWSKICH


BUDYNEK:

Mieszkanie znajduje się w nowoczesnym budynku - prestiżowej inwestycji Park Lane - obok wejścia do Parku ŁazienKi Królewskie. Prestiż budynku - oprócz wyjątkowej lokalizacji - podkreślają wyjątkowy projekt architektoniczny, materiały najwyższej jakości oraz kameralny charakter wspólnoty. W hallu wejściowym znajduje się recepcja z concierge oraz całodobową ochroną. Do dyspozycji mieszkańców jest również siłownia oraz lounge room.

ROZKŁAD POMIESZCZEŃ:

- 4 piętro.
- 136m2
- jadalnia połączona z salonem
- kuchnia
- wc dla gości
- sypialnia master z łazienką
- dwie dodatkowe sypialnie
- dodatkowa łazienka
- pralni
- korytarz

Do mieszkania przynależą 2 miejsca postojowe w garażu podziemnym.

STANDARD WYKOŃCZENIA:

Mieszkanie wykończone w najwyższym standardzie - wyposażenie dedykowane specjalnie dla tego wnętrza i zaprojektowane przez znakomitych, polskich architektów. Wyjątkowe materiały wykończeniowe, na które składają się drewniana podłoga, szlachetny kamień oraz meble i stolarka drewniana wykonana na zamówienie przez wybitnych, lokalnych rzemieślników. Sprzęt kuchenny w zabudowie marki Miele. Apartament wyposażony w instalację typu smart home oraz klimatyzację.


DODATKOWE INFORMACJE:

Czynsz najmu zawiera miesięczną opłatę do wspólnoty mieszkaniowej w wysokości 6.000 zł.
Media płatne na zasadzie zaliczki oraz rozliczane zgodnie ze zużyciem.


LOKALIZACJA:

Inwestycja Park Lane zlokalizowana jest przy Trakcie Królewskim obok wejścia do parku Łazienki Królewskie i wkomponowana jest w otaczającą ją zieleń. W bliskim sąsiedztwie znajdują się ministerstwa, ambasady i urzędy. W okolicy wiele modnych restauracji i kawiarnii oraz centrum handlowe Plac Unii City Shopping. Budynek jest doskonale skomunikowany z pozostałymi dzielnicami stolicy a dojazd do ścisłego centrum miasta zajmuje kilka minut.

---

Przedstawiona wyżej propozycja nie jest ofertą handlową w rozumieniu przepisów prawa lecz ma charakter informacyjny. Dokładamy wszelkich starań, aby treści przedstawione w naszych ofertach były aktualne i rzetelne. Dane dotyczące ofert uzyskano na podstawie oświadczeń Sprzedającego.

Jako Agencja Nieruchomości pobieramy prowizję.

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/luksusowy-apartament-przy-lazienkach-krolewskich-ID.4uDHq
Wygodna kawalerka na Mokotowie do wynajęcia,"2 800 zł
/miesiąc","28m²
Wynajmę również studentom
1 pokój
tylko dla niepalących",parter/10,miejskie,do zamieszkania,,2 800 zł,prywatny,"tylko dla niepalących
oddzielna kuchnia","ul. Wincentego Rzymowskiego, Służew, Mokotów, Warszawa, mazowieckie",52.170255,21.00841,False,1972,tak,blok,,"zmywarka
lodówka
meble
piekarnik
kuchenka
pralka",internet,"system alarmowy
drzwi / okna antywłamaniowe
domofon / wideofon","(None,)","Do wynajęcia wygodna kawalerka 28m2 przy ul. Rzymowskiego/róg Modzelewskiego.
Mieszkanie po remoncie generalnym, usytuowane na wysokim parterze, w pełni wyposażone i umeblowane. Mieszkanie ma okna antywłamaniowe.
W pokoju 2 osobowa wersalka z pojemnikiem na pościel, pojemna meblościanka, biurko, krzesło, stolik i puf. Kuchnia oddzielna, wyposażona w sprzęt AGD (kuchnia gazowa z piekarnikiem elektrycznym, lodówka, czajnik, garnki, talerze, sztućce). W łazience wanna, pralka, szafki. W przedpokoju wieszak, szafka i lustro.
Blok wyposażony w kamery, osiedle spokojne, zielone, blisko głównych szlaków komunikacyjnych. W pobliżu przystanki autobusowe, sklepy, poczta, apteka, bazarek, McDonald. 
Galeria Mokotów i centrum biznesowe w odległości 10-cio minutowego spaceru.
Przeznaczone jest dla jednej osoby lub pary studiującej/ pracującej.
Cena najmu wynosi 2.800,-zł./m-c - opłata administracyjna dla spółdzielni mieszkaniowej wliczona.
Dodatkowo płatne media (prąd, gaz, woda, śmieci) –zaliczka 250zł./m-c, rozliczane wg zużycia.
Kaucja w wysokości 2.800 zł.
Wymagana umowa Najmu okazjonalnego na 1 rok.",https://www.otodom.pl/pl/oferta/wygodna-kawalerka-na-mokotowie-do-wynajecia-ID4uJJ1
