title,rent_price,area_room_num,floor,ogrzewanie,flat_condition,available_from,deposit,advertiser_type,additional_information,location,latitude,longitude,approximate_coordinates,year_of_construction,elevator,building_type,security,equipment,utilities,safeguards,announcement_date,adv_description,link
Przestronne dwa pokoje Mokotów!,"2 700 zł
/miesiąc","42m²
2 pokoje",3/3,miejskie,do zamieszkania,2025-01-08,3 700 zł,biuro nieruchomości,balkon,"ul. Stopowa 4, Sielce, Mokotów, Warszawa, mazowieckie",52.204357,21.035454,False,1957,nie,apartamentowiec,monitoring / ochrona,"meble
lodówka
piekarnik
zmywarka
kuchenka",,domofon / wideofon,"(None,)","MIESZKANIE

Do wynajęcia 42 m2, na które składa się:

- Salon z wyjściem na balkon
- Aneks Kuchenny
- Sypialnia
- Łazienka
- Przedpokój

Mieszkanie jest o podwyższonym standardzie. Użyte materiały są dobrej jakości, zabudowa kuchenna oraz szafy wykonane zostały na wymiar natomiast sprzęt AGD jest z wysokiej półki.

W okolicy znajduje się wszystko co niezbędne w życiu codziennym czyli sklepy, apteka, restauracje, kawiarnia i inne tego typu udogodnienia.

Dobrą komunikację z resztą miasta zapewniają:
Stacja Tramwajowa- 200m
Przystanek autobusowy - 150 m

CENA

Na koszt wynajmu składają się

- Czynsz najmu: 2700 zł
- Czynsz administracyjny: 630 zł
- Zaliczki na media: 129 zł

Całość wychodzi 3450 zł
Kaucja 3700 zł

Biuro pobiera prowizję.

Pozdrawiam i zapraszam do kontaktu.

Skontaktuj się


Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/przestronne-dwa-pokoje-mokotow-ID.4w7Pc
"Pl. Unii Lubelskiej, piękna kamienica, balkon","2 850 zł
/miesiąc","31m²
2 pokoje",1/4,,,,3 400 zł,biuro nieruchomości,balkon,"ul. Rakowiecka, Stary Mokotów, Mokotów, Warszawa, mazowieckie",52.209067,21.0182,False,1897,nie,kamienica,,,"telewizja kablowa
internet
telefon",,"(None,)","DODATKOWO CZYNSZ ADMINISTRACYJNY (z zaliczkami na wodę i opłatą za ogrzewanie) - 550pln/m-c.
LOKAL PO REMONCIE, NOWE UMEBLOWANIE I WYPOSAŻENIE.
ATRAKCYJNE, DWUPOKOJOWE MIESZKANIE NA STARYM MOKOTOWIE BLISKO METRA I PARKU POLE MOKOTOWSKIE. Piękna, przedwojenna kamienica. 3,8m wysokości. Mieszkanie tuż po remoncie: nowe umeblowanie i wyposażenie pokoi i kuchni. Blisko Park Pole Mokotowskie i Park Morskie Oko. Pełna infrastruktura w najbliższej okolicy. Świetna komunikacja w każdym kierunku: autobusy, tramwaje, metro Pole Mokotowskie.
Kuchnia w formie aneksu w pełni umeblowana, wyposażona. Pokoje funkcjonalnie umeblowane: salon rozkładaną kanapą, sypialnia z podwójnym łóżkiem. Szafy w sypialni. Łazienka z prysznicem. Balkon - 2m2.
Z OPŁAT LICZNIKOWYCH DODATKOWO TYLKO PRĄD I EWENTUALNIE PONADNORMATYWNE ZUŻYCIE WODY. Wolne od zaraz. Wymagana kaucja: 3400pln.
-
::DODATKOWE INFORMACJE
Rodzaj budynku: kamienica (do 45 r.)
Głośność: ciche
Gaz: brak
Woda: miejska
Dojazd: ulica asfaltowa
Ogrzewanie: co miejskie
Linie telefoniczne: TAK
Internet: TAK
Telewizja kablowa: TAK
Komunikacja publ.: metro, autobus, tramwaj
Winda: NIE
Drzwi antywłamaniowe: TAK
Opłaty wg liczników: prąd
Rodzaj mieszkania: jednopoziomowe
Stan lokalu: bardzo dobry
Okna: drewniane
Instalacje: dobre
Balkon/taras: jest
Ilość balkonów/tarasów: 1
Powierzchnia balkonów/tarasów [m2]: 2
Rok budowy: 1897
Liczba pokoi: 2
Ilość sypialni: 1
Kaucja zabezp. [zł]: 3400
Typ kaucji: jednomiesięczna

::LINK DO STRONY
::KONTAKT DO AGENTA
Ewa Kamińska
Skontaktuj się
Skontaktuj się
::DANE BIURA
AKCES Nieruchomości Bielany
ul. Stanisława Przybyszewskiego 36 lok.3
01-824 Warszawa
Skontaktuj się
Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Ewa Kamińska (licencja nr: 1448)",https://www.otodom.pl/pl/oferta/pl-unii-lubelskiej-piekna-kamienica-balkon-ID4w6KT
Okazja_100% nowe_NIKT NIE MIESZKAŁ_0 zł prowizji,"3 290 zł
/miesiąc","36m²
2 pokoje",1/6,miejskie,do zamieszkania,,,prywatny,"balkon
garaż/miejsce parkingowe","Szczęśliwice, Ochota, Warszawa, mazowieckie",52.20997,20.96727,True,2024,tak,apartamentowiec,"teren zamknięty
monitoring / ochrona","zmywarka
lodówka
meble
piekarnik
kuchenka
pralka",,"drzwi / okna antywłamaniowe
domofon / wideofon","(None,)","Do wynajęcia 100% nowy 2-pokojowy apartament, w nowej inwestycji z ochroną i opcjonalnie miejscem garażowym. Przystanek autobusowy pod budynkiem
Idealna lokalizacja:
Położenie osiedla gwarantuje sprawną komunikację
Mieszkanie jest nowe. Wysoki standard wykończenia i umeblowania. 
Mieszkanie składa się z salonu z aneksem kuchennym, 1 sypialni, łazienka (z prysznicem), hol, balkon.
Garaż za dodatkową opłatą
Wymagana kaucja
Palący: Nie
Zwierzęta: Nie
Dzieci: Nie",https://www.otodom.pl/pl/oferta/okazja-100-nowe-nikt-nie-mieszkal-0-zl-prowizji-ID4w3tl
Mieszkanie 3 pokojowe 51m2 Warszawa Daniszewska,"3 000 zł
/miesiąc","51m²
3 pokoje",2/3,miejskie,do zamieszkania,2025-03-17,3 000 zł,prywatny,balkon,"ul. Daniszewska, Brzeziny, Białołęka, Warszawa, mazowieckie",52.312339,21.026739,False,2017,nie,blok,,"zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka",internet,domofon / wideofon,"(None,)","Do wynajęcia mieszkanie o powierzchni 51 m2 na 2 piętrze w budynku z windą przy ul. Daniszewskiej 30.
Mieszkanie składa się z 2 sypialni, salonu z aneksem kuchennym, przedpokoju, łazienki z prysznicem oraz dużego balkonu - 7m2, mieszkanie w pełni umeblowane, piekarnik, zmywarka, lodówka, pralka.

Koszt wynajęcia mieszkania to 3000 zł + czynsz 700 zł, w czynszu zawarte są zaliczki na wodę, ogrzewanie, śmieci, dodatkowo płatne prąd oraz ewentualne nadwyżki za wodę i ogrzewanie.

Kaucja 3000 zł, miejsce postojowe w garażu wraz z komórką dodatkowo płatne 150 zł.
Bez zwierząt, umowa najmu okazjonalnego na minimum 12 miesięcy, mieszkanie gotowe do zamieszkania od 17 marca.

Agencjom dziękuję",https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-51m2-warszawa-daniszewska-ID4w86p
Żoliborz Artystyczny - Nowe 3 Pokoje 66m2,"6 300 zł
/miesiąc","63m²
3 pokoje",4/7,miejskie,do zamieszkania,,,biuro nieruchomości,garaż/miejsce parkingowe,"Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",52.257234,20.965975,True,2022,tak,apartamentowiec,monitoring / ochrona,"meble
piekarnik
lodówka
zmywarka",,domofon / wideofon,"(None,)","Biuro KaDOM ma przyjemność przedstawić Państwu mieszkanie 3-pokojowe o powierzchni 66 m2 na najem zlokalizowane na 4 piętrze w nowym, 7-piętrowym bloku z 2022r.

w inwestycji Żoliborz Artystyczny - ulica Powązkowska 42



Skład mieszkania:



- Salon z aneksem i miejscem na jadalnię



Skierowany na zachodnią stronę świata.

Kuchnia została wyposażona we wszystkie niezbędne sprzęty AGD:

płyta indukcyjna, lodówka, zamrażarka, piekarnik, zmywarka marki Whirlpool



- 2 sypialnie z szafami, skierowane na wschodnią stronę świata

- Łazienka z prysznicem oraz pralką

- Oddzielne WC

- Przedpokój z szafami

- Balkon



Zalety inwestycji:



- Patio

- Rowerownia oraz plac zabaw na terenie obiektu

- Wyjątkowe tereny spacerowe i liczne ścieżki rowerowe

- Monitoring, całodobowa ochrona oraz system kontroli dostępu na teren osiedla, do

budynków i garaży

- W parterze budynku znajdują się urozmaicone lokale usługowe,

m.in. empik, inpost, salon urody, barber, żabka, biedronka 4 minuty spacerem

- Wysokie okna o podwyższonej izolacji akustycznej

- W pobliżu Westfield Arkadia, największe centrum handlowe w Polsce



Uwaga: W tej inwestycji posiadamy 24 mieszkania, 2 i 3-pokojowe o różnym rozkładzie w metrażach od 45 do 67 m2.



Komunikacja:



- Przystanek autobusowy i tramwajowy przy bloku

- Stacja SKM 6 minut spacerem

- Linia metra M1



Warunki najmu:



- Czynsz najmu: 6 300 zł

- Zaliczka administracyjna 700 zł

- Kaucja zabezpieczająca w wysokości dwumiesięcznego czynszu

- Możliwość najmu miejsca postojowego w garażu podziemnym za dodatkową opłatą 350 PLN + VAT

- Umowa najmu instytucjonalnego



ZAPRASZAMY DO KONTAKTU I NA PREZENTACJĘ



KADOM Asset Management Sp. z o.o. zajmuje się zarządzaniem nieruchomościami przeznaczonymi na wynajem długoterminowy.

Zarządzamy mieszkaniami oraz lokalami usługowymi.

KADOM Zarządza także budynkami komercyjnymi przeznaczonymi na wynajem.

Pod nasza opieką znajduje się ponad 750 nieruchomości na terenie Warszawy.

Zapraszamy do współpracy.

::oferta eksportowana z programu mediaRent::",https://www.otodom.pl/pl/oferta/zoliborz-artystyczny-nowe-3-pokoje-66m2-ID4w8f0
Wesoła 1-Pokojowe Z Aneksem Kuchennym I Łazienką,"1 900 zł
/miesiąc","28m²
1 pokój",parter/1,,,2025-03-01,2 200 zł,biuro nieruchomości,piwnica,"ul. Armii Krajowej, Wola Grzybowska, Wesoła, Warszawa, mazowieckie",52.249997,21.234721,False,,nie,kamienica,teren zamknięty,,internet,,"(None,)","Do wynajmu mieszkanie usytuowane w Warszawie w dzielnicy Wesoła na parterze, pokój z aneksem kuchennym, hol z szafą wnękową i łazienką, w budynku położonym na przepięknej działce.
Znakomita lokalizacja, pieszo do przystanku SKM ok 3min (dojazd do centrum Warszawy 20 min), ok 5 min pieszo do przystanku autobusowego.
Do ceny wynajmu trzeba doliczyć koszt 300 zł za media miesięcznie od osoby.
Możliwość parkowania samochodu pod budynkiem oraz korzystania ze wspólnego ogrodu. Bez zwierząt. Mieszkania wyposażone w wersalkę, szafę, stolik, krzesła, kuchnia.
Mieszkanie dostępne 01 marca 2023
Agencja w tym przypadku nie pobiera prowizji.
Zapraszam do oglądania Izabela Wyszyńska tel. Skontaktuj się",https://www.otodom.pl/pl/oferta/wesola-1-pokojowe-z-aneksem-kuchennym-i-lazienka-ID4w86O
2 pokoje | garaż | metro | siłownia | basen,"3 500 zł
/miesiąc","42m²
2 pokoje",9,miejskie,do zamieszkania,,3 500 zł,biuro nieruchomości,"balkon
garaż/miejsce parkingowe","ul. Bukowińska, Ksawerów, Mokotów, Warszawa, mazowieckie",52.182325,21.025885,False,,tak,apartamentowiec,,"lodówka
meble
piekarnik
kuchenka
pralka",,"drzwi / okna antywłamaniowe
domofon / wideofon","(None,)","English below
Do wynajęcia komfortowe mieszkanie 42 m² – Mokotów, ul. Bukowińska, tuż przy metrze Wilanowska
Mam przyjemność zaprezentować bardzo przyjemne, w pełni umeblowane mieszkanie o powierzchni 42 m², położone na 9. piętrze apartamentowca z windą. Lokalizacja w sercu Mokotowa, zaledwie 5 minut pieszo do metra Wilanowska, zapewnia wygodny dostęp do komunikacji miejskiej oraz pełnej infrastruktury usługowo-handlowej.
Miejsce parkingowe, oraz dostęp do basenu i siłowni w cenie!
Funkcjonalny układ mieszkania:

✔ Salon z aneksem kuchennym – przestronny i jasny, wyposażony w wygodną sofę, stół z krzesłami, a także wyjście na duży balkon (8 m²).
✔ Kuchnia – w pełni wyposażona w sprzęt AGD: piekarnik, płytę grzewczą, zmywarkę, lodówko-zamrażarkę.
✔ Sypialnia – komfortowe łóżko oraz pojemna zabudowana szafa.
✔ Łazienka – nowoczesna kabina prysznicowa, pralka, szafka na kosmetyki.
Warunki finansowe:
  Czynsz: 3500 zł/miesiąc
  Czynsz administracyjny: 600 zł/miesiąc.
  Energia wg. zużycia
Mieszkanie idealne dla singla lub pary, ceniących wygodę oraz świetną lokalizację.
Nie zwlekaj – umów się na prezentację już dziś!
Comfortable 42 m² Apartment for Rent – Mokotów, Bukowińska Street, Next to Wilanowska Metro
I'm glad to present a fully furnished, cozy 42 m² apartment located on the 9th floor of a modern building with an elevator. Situated in the heart of Mokotów, just a 5-minute walk from Wilanowska metro station,
this location offers excellent access to public transportation and a full range of services and amenities.
Parking space, as well as access to a swimming pool and gym, included in the price!
Apartment Layout:
✔ Living room with kitchenette – spacious and bright, featuring a comfortable sofa, dining table with chairs, and access to a large balcony (8 m²).
✔ Kitchen – fully equipped with household appliances: oven, stove, dishwasher, fridge-freezer.
✔ Bedroom – cozy bed and a spacious built-in wardrobe.
✔ Bathroom – modern shower cabin, washing machine, and a storage cabinet.
Financial Terms:
     Rent: 3,500 PLN/month
     Administrative rent: 600 PLN/month
     Electricity: according to usage
This apartment is perfect for a single or a couple looking for comfort and a prime location.
Don’t wait – schedule a viewing today!",https://www.otodom.pl/pl/oferta/2-pokoje-garaz-metro-silownia-basen-ID4w2b2
✅Zobacz>>Przytulne 2p mieszkanie na Śródmieściu✅,"3 400 zł
/miesiąc","38m²
2 pokoje",> 10/15,miejskie,do zamieszkania,2025-02-22,4 300 zł,biuro nieruchomości,"balkon
garaż/miejsce parkingowe
oddzielna kuchnia","ul. Chłodna, Mirów, Wola, Warszawa, mazowieckie",52.237356,20.992099,False,1974,tak,blok,monitoring / ochrona,"meble
lodówka
piekarnik
zmywarka
kuchenka",,"system alarmowy
domofon / wideofon","(None,)","Do wynajęcia 2-pokojowe mieszkanie – ul. Chłodna, Śródmieście


Oferujemy do wynajęcia mieszkanie o powierzchni 38 m², znajdującego się na 12 piętrze z 15-piętrowego bloku z windą. Pomimo lokalizacji w centrum stolicy, w mieszkaniu panuje cisza i spokój.
A przestronność i widok na panoramę miasta, zapewnia komfort w codziennym użytkowaniu.


Lokalizacja:

Mieszkanie jest idealnie skomunikowane, w odległości spaceru jest przystanek tramwajowy i autobusowy, dzięki którym można dostać się do stacji metra, lub centrum. W sąsiedztwie znajdują się sklepy, restauracje i lokale usługowe, słynna Hala Mirowska, oraz Fabryka Norblina. Dodatkowo mieszkanie otoczone jest zielenią, pobliskich skwerów i parków.


Układ i wyposażenie mieszkania:
2 osobne pokoje, wyposażone rozkładaną kanapę, oraz z widokiem na panoramę miasta. W jednym z nich znajduję się także szafa w zabudowanie, a drugie posiada wyjście na balkon francuski.
łazienki z wanną oraz umywalką oraz WC.
Przestronnej Kuchni, wyposażonej we wszystkie niezbędne sprzęty AGD, oraz z wyodrębnioną częścią jadalną, w której znajduję się stół z krzesłami.


Istnieje możliwość dodatkowo wynajęcia miejsca parkingowego.


Dodatkowe opłaty:
-opłaty administracyjne w wysokości 900zł.
-media wg. liczników
-kaucja 4300zł

Mieszkanie dostępne od zaraz!


Zapraszam do kontaktu i na prezentację mieszkania!

_
Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego. Treść ma charakter informacyjny i zalecamy ich osobistą weryfikację.

Zgodnie z przepisami Ustawy z dnia 4 lutego 1994 r. o prawie autorskim i prawach pokrewnych (Dz.U. z 1994r. Nr 24, poz. 83, z późn. zm.). Kopiowanie treści oraz fotografii i planów bez pisemnej zgody autora stanowi naruszenie majątkowych praw autorskich oraz podstawę odpowiedzialności karnej przewidzianej przepisami art. 116 § 1-4 ww. ustawy.

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/zobaczprzytulne-2p-mieszkanie-na-srodmiesciu-ID4w86f
Piękne Trzypokojowe Mieszkanie Na Mokotowie,"6 200 zł
/miesiąc","61m²
3 pokoje",1/2,miejskie,do zamieszkania,2025-03-01,10 000 zł,biuro nieruchomości,"balkon
garaż/miejsce parkingowe","ul. Bartycka, Siekierki, Mokotów, Warszawa, mazowieckie",52.21201,21.06779,False,2022,tak,apartamentowiec,"teren zamknięty
monitoring / ochrona","meble
piekarnik
lodówka
pralka
telewizor
zmywarka",internet,domofon / wideofon,"(None,)","Mamy przyjemność zaprezentować Państwu nowoczesne , trzypokojowe mieszkanie znajdujące się na Mokotowie , przy ul. Bartyckiej 49 . Dostępne do wynajęcia od teraz.

ENGLISH DESCRIPTION BELOW - PLEASE DO NOT HESITATE TO CONTACT US

• UKŁAD MIESZKANIA:
Mieszkanie o powierzchni 61 m² znajduje się na pierwszym piętrze i składa się z:
- salonu połączonego z w pełni wyposażonym aneksem kuchennym z wysokiej klasy sprzętem AGD ,
- sypialni ,
- pokoju dziecięcego lub gabinetu ,
- łazienki z prysznicem ,
- balkonu, idealnego do relaksu i spotkań na świeżym powietrzu.

• WYPOSAŻENIE:
Sypialnia główna : Przestronna i pełna światła , idealna do wypoczynku po długim dniu. W jej sercu znajduje się wygodne łóżko o wymiarach 160x200 cm , telewizor oraz elegancka szafa w zabudowie , która pomieści wszystkie niezbędne rzeczy.
Pokój dziecięcy : Funkcjonalny i przytulny , z łóżkiem rozkładanym oraz praktycznym stołem i krzesłem , a także dużą szafą w zabudowie.
Salon z kuchnią : Nowoczesna i otwarta przestrzeń , w której duże okna wpuszczają mnóstwo naturalnego światła , tworząc ciepłą i przyjemną atmosferę. Kuchnia jest w pełni wyposażona w sprzęt AGD , w tym zmywarkę , lodówkę , piekarnik oraz płytę indukcyjną , co sprawia , że gotowanie staje się czystą przyjemnością.
Łazienka z prysznicem: Przestronna i nowoczesna , wykończona materiałami najwyższej jakości , które zapewniają komfort oraz elegancki wygląd , a także pralko-suszarka , która jest bardzo wygodna w codziennym życiu.

• DODATKOWE UDOGODNIENIA :
- miejsce parkingowe w garażu podziemnym ( wliczone w cenę ) ,
- plac zabaw .

• LOKALIZACJA:
Doskonała lokalizacja mieszkania zapewnia łatwy dostęp do najważniejszych punktów użyteczności publicznej. Kameralna, cicha i zielona okolica stwarza idealne warunki do życia. W pobliżu znajduje się przystanek autobusowy (87 m), obsługiwany przez linie 108 i 167, co zapewnia bezproblemowy dojazd.

W okolicy znajdują się liczne punkty handlowo-usługowe, restauracje, bary, siłownie, a także sklepy, kawiarnie, placówki medyczne i oświatowe, co zapewnia wygodę i satysfakcjonujący tryb życia.

Apartament jest doskonale skomunikowany, zarówno własnym samochodem, jak i komunikacją miejską. W pobliżu znajduje się stacja metra Pole Mokotowskie (4,1 km), a także popularne miejsca, takie jak Łazienki Królewskie (2,4 km) i Kopiec Powstania Warszawskiego (1,8 km).

Dostępne do wynajęcia od 01.03.2025

• CENA I WARUNKI:
Cena wynajmu: 6.200 PLN
Czynsz administracyjny: 850 PLN
Kaucja zwrotna: 10.000 PLN

• MEDIA:
- Prąd ( rozliczana na podstawie wskazań liczników )
- Internet

Numer oferty: 121086
Zapraszamy do kontaktu z naszym biurem!

-

We are pleased to present to you a modern , three-room apartment located in Mokotów , at 49 Bartycka Street . Available for rent now.

ENGLISH DESCRIPTION BELOW - PLEASE DO NOT HESITATE TO CONTACT US

• APARTMENT LAYOUT:
The apartment of 61 m² is located on the second floor and consists of:
- living room combined with a fully equipped kitchenette with high-end appliances ,
- bedroom ,
- children's room or study ,
- bathroom with shower ,
- balcony, ideal for relaxing and meeting outdoors.

• EQUIPMENT:
Master bedroom : Spacious and full of light , ideal for relaxing after a long day. At its heart is a comfortable 160x200 cm bed , a TV and an elegant built-in closet to accommodate all your essentials.
Children's room : Functional and cozy , with a folding bed and a practical table and chair , as well as a large built-in closet.
Living room with kitchen : Modern and open space , where large windows let in plenty of natural light , creating a warm and pleasant atmosphere. The kitchen is fully equipped with household appliances , including dishwasher , refrigerator , oven and induction hob , which makes cooking a pleasure.
Bathroom with shower : Spacious and modern , finished with the highest quality materials , which provide comfort and elegant design , as well as a washer-dryer , which is very convenient for everyday life .

• ADDITIONAL AMENITIES :
- parking space in the underground garage ( included in the price ) ,
- playground .

• LOCATION:
Excellent location of the apartment provides easy access to major points of interest. The intimate, quiet and green neighborhood creates the ideal conditions for living. Nearby is a bus stop (87 m), served by lines 108 and 167, which provides seamless access.

There are numerous retail and service outlets, restaurants, bars, gyms, as well as stores, cafes, medical and educational institutions in the area, providing convenience and a satisfying lifestyle.

The apartment is well connected, both by your own car and by public transportation. Nearby is Pole Mokotowskie subway station (4.1 km), as well as popular places such as Łazienki Królewskie Park (2.4 km) and the Warsaw Uprising Mound (1.8 km).

Available for rent from 01.03.2025

• PRICE AND CONDITIONS:
Rental price: 6.200 PLN
Administrative rent: 850 PLN
Refundable deposit: 10.000 PLN

• MEDIA:
- Electricity ( billed on the basis of meter readings )
- Internet

Offer number: 121086
Feel free to contact our office!",https://www.otodom.pl/pl/oferta/piekne-trzypokojowe-mieszkanie-na-mokotowie-ID4w7QE
"Centrum 90 m, 3 pok, apartamentowiec","6 300 zł
/miesiąc","90m²
Wynajmę również studentom
3 pokoje",6/6,miejskie,,,7 700 zł,biuro nieruchomości,"balkon
garaż/miejsce parkingowe
piwnica","ul. Hoża, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",52.226048,21.013354,False,2017,tak,apartamentowiec,"teren zamknięty
monitoring / ochrona",meble,"telewizja kablowa
internet","drzwi / okna antywłamaniowe
domofon / wideofon","(None,)","Wysokiej klasy apartament, w samym Centrum i blisko metra!
Idealny na biuro lub mieszkanie. Meble widoczne na zdjęciach mogą być zabrane.
Budynek z 2000 r z windą i garażem podziemnym. Koło budynku znajdują się dwie rowerownie.
Apartament jest dwustronny, bardzo widny i cichy.
Przestronny salon, około 30m, znajduje się tuż koło widnej kuchni.
Dwie duże sypialnie, jedna z dwuosobowym łóżkiem i garderobą, a druga z dwoma jednoosobowymi łóżkami i szafą wnękową.
Kuchnia widna, z wyjściem na 5 m loggię, wyposażona w sprzęt AGD ze zmywarką włącznie.
Łazienka wyposażona jest w kabinę prysznicową.
W przedpokoju duża szafa wnękowa.
Apartament wolny od zaraz.
W cenie jest komórka lokatorska.
Dodatkowo płatny jest czynsz administracyjny w wysokości 1400 złotych, (który zawiera zaliczki na wodę, ogrzewanie, śmieci itp.) oraz prąd.
Można wynająć miejsce postojowe w garażu podziemnym za dodatkową opłatą.",https://www.otodom.pl/pl/oferta/centrum-90-m-3-pok-apartamentowiec-ID.4w35q
